date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2020-12-23,209.0,212.78,206.2,207.63,78877050
2020-12-24,208.54,209.96,203.15,206.24,59081790
2020-12-25,206.2,206.73,204.01,205.03,16517780
2020-12-28,205.53,207.86,205.15,206.11,35038710
2020-12-29,206.95,210.0,206.61,208.75,42353620
2020-12-30,209.88,213.38,209.5,212.98,74667210
2021-01-04,212.71,216.63,211.64,212.71,55195430
2021-01-05,213.2,215.38,210.22,215.32,48913740
2021-01-06,215.48,216.8,213.07,214.38,47897590
2021-01-08,217.14,226.24,217.0,225.49,100717800
2021-01-11,225.05,231.0,221.81,227.6,112506470
2021-01-12,229.0,231.44,225.66,228.69,64309460
2021-01-13,229.29,230.35,225.2,226.8,61102300
2021-01-14,226.49,229.57,223.2,228.86,60003270
2021-01-15,227.5,230.7,226.0,226.5,54765970
2021-01-18,225.55,228.5,221.34,226.88,69147920
2021-01-19,227.66,228.85,223.0,223.15,66619900
2021-01-20,223.0,225.78,221.55,224.3,51248650
2021-01-21,224.4,224.96,217.22,217.28,76701270
2021-01-22,216.45,216.5,210.5,215.49,94721320
2021-01-25,216.9,219.66,214.53,218.68,74456540
2021-01-26,216.8,220.29,215.71,218.8,45114650
2021-01-27,219.49,222.0,216.44,217.4,59271760
2021-01-28,215.91,219.49,214.26,217.7,52341000
2021-01-29,216.75,216.75,212.47,212.83,66744580
2021-02-01,214.61,214.87,212.24,214.66,39314420
2021-02-02,215.5,219.74,213.25,214.42,77924880
2021-02-03,215.41,218.42,213.79,218.1,45974890
2021-02-04,218.71,221.4,216.88,219.79,47881150
2021-02-05,220.68,222.21,219.0,222.01,42127830
2021-02-08,223.06,228.0,223.0,228.0,67144040
2021-02-09,229.0,229.49,225.8,227.73,60518190
2021-02-10,227.98,228.29,221.8,223.24,41883700
2021-02-11,223.45,223.67,220.73,221.35,34480880
2021-02-12,220.78,227.47,216.77,226.71,69179250
2021-02-15,228.49,230.0,226.7,229.22,59793600
2021-02-16,229.95,233.22,227.57,232.46,85667580
2021-02-17,232.32,233.35,225.33,229.14,64532970
2021-02-18,228.98,228.98,224.01,224.47,43762150
2021-02-19,224.02,226.26,221.1,226.0,44854360
2021-02-20,226.35,227.1,225.0,225.84,6053880
2021-02-22,226.49,227.3,223.04,225.63,31412770
2021-02-24,224.42,225.64,220.85,222.55,40792480
2021-02-25,223.47,225.5,221.22,221.7,42722110
2021-02-26,220.56,221.68,217.2,217.56,63735100
2021-03-01,219.34,222.01,218.25,221.47,28373590
2021-03-02,220.0,224.11,219.76,222.74,34140160
2021-03-03,224.2,226.79,221.7,222.15,33225100
2021-03-04,221.88,226.69,219.5,221.14,46417010
2021-03-05,222.05,228.42,220.02,227.0,55786000
2021-03-09,227.51,233.07,226.05,232.1,73759850
2021-03-10,231.83,235.5,230.66,231.69,55372950
2021-03-11,232.83,233.53,230.07,232.47,32131810
2021-03-12,232.01,234.39,230.6,233.8,28819550
2021-03-15,234.98,238.09,234.46,237.79,46121290
2021-03-16,237.3,238.23,233.8,234.02,38029020
2021-03-17,234.0,234.56,227.21,229.9,62072590
2021-03-18,230.05,231.79,223.7,224.35,67581990
2021-03-19,223.05,226.64,222.37,225.4,58484100
2021-03-22,225.14,225.34,220.79,221.88,58491290
2021-03-23,221.35,224.44,219.81,221.62,43094210
2021-03-24,222.39,225.45,220.53,223.65,36700010
2021-03-25,224.2,225.38,222.7,224.84,29735720
2021-03-26,225.74,227.6,225.13,227.3,26672930
2021-03-29,226.79,229.15,226.31,228.74,23752090
2021-03-30,228.95,230.1,225.04,225.93,26818410
2021-03-31,226.4,228.4,223.32,227.24,38847380
2021-04-01,228.43,231.67,225.75,226.94,43823600
2021-04-02,227.0,229.2,226.54,228.4,12621010
2021-04-05,227.9,227.92,224.13,225.06,23919530
2021-04-06,226.01,226.55,221.91,222.95,36223380
2021-04-07,222.31,226.01,220.68,224.51,29483660
2021-04-08,224.84,226.3,222.88,224.3,19420190
2021-04-09,224.17,224.3,221.48,222.15,20902100
2021-04-12,220.95,224.25,219.6,222.87,29206290
2021-04-13,223.02,228.33,221.1,227.99,39063400
2021-04-14,230.58,236.58,229.31,235.32,91895500
2021-04-15,230.1,236.39,228.23,234.63,62531120
2021-04-16,235.49,237.45,232.7,235.1,46181390
2021-04-19,234.74,234.9,230.28,231.17,39712830
2021-04-20,231.58,233.17,229.0,230.0,43916060
2021-04-21,229.93,231.8,228.37,230.84,35493950
2021-04-22,230.68,232.15,227.14,230.93,60338620
2021-04-23,231.3,233.3,230.0,232.62,35447230
2021-04-26,233.02,234.91,232.16,233.23,28695180
2021-04-27,233.5,235.14,231.21,232.0,29275690
2021-04-28,232.55,233.24,230.2,232.96,37443310
2021-04-29,234.08,236.18,229.0,230.51,55599370
2021-04-30,230.11,231.6,228.86,231.38,32069550
2021-05-04,232.2,234.3,230.96,233.8,37916850
2021-05-05,234.21,237.77,233.69,237.5,38141220
2021-05-06,237.9,243.32,237.75,243.0,50375470
2021-05-07,243.49,243.99,240.78,241.7,37128000
2021-05-10,242.35,244.3,240.52,241.41,32389560
2021-05-11,240.2,243.17,239.05,242.5,35809800
2021-05-12,242.11,244.42,241.56,241.79,33270270
2021-05-13,242.25,247.29,242.05,247.16,64157170
2021-05-14,248.0,250.4,247.53,249.55,50267520
2021-05-17,250.0,255.25,249.45,255.15,41074310
2021-05-18,256.11,268.38,254.54,266.22,86151870
2021-05-19,263.9,264.5,256.0,260.9,93197170
2021-05-20,260.8,262.78,256.9,259.16,46502970
2021-05-21,260.04,260.7,257.12,258.0,29037660
2021-05-24,258.69,261.47,257.12,261.24,24616020
2021-05-25,262.33,262.72,258.31,259.79,30568090
2021-05-26,260.52,263.33,260.01,263.09,34571110
2021-05-27,261.98,263.75,261.22,262.96,57534350
2021-05-28,263.79,265.93,261.35,262.0,35266300
2021-05-31,261.0,261.6,259.3,261.03,21367010
2021-06-01,261.97,264.76,261.58,263.86,32746740
2021-06-02,264.05,271.36,263.55,271.15,53327960
2021-06-03,272.33,274.3,268.2,272.1,52795050
2021-06-04,271.92,276.22,269.58,274.3,54381240
2021-06-07,274.05,276.7,273.85,275.67,34226150
2021-06-08,275.5,277.58,272.91,275.36,53072570
2021-06-09,275.93,276.39,273.76,275.65,28255880
2021-06-10,275.4,277.77,274.32,276.1,37243570
2021-06-11,276.58,278.0,274.85,277.05,26611040
2021-06-14,277.62,280.45,277.22,279.5,28175830
2021-06-15,279.92,280.14,272.63,272.72,52220420
2021-06-16,272.99,275.23,270.12,271.8,67245290
2021-06-17,270.9,273.89,269.1,272.5,43611060
2021-06-18,271.61,273.18,268.65,270.06,52681210
2021-06-21,269.77,272.86,268.09,272.62,27431480
2021-06-22,273.52,277.0,272.89,277.0,36914430
2021-06-23,277.89,279.56,276.67,277.35,33546790
2021-06-24,278.2,279.47,275.5,277.47,42556030
2021-06-25,277.8,277.92,276.12,277.19,29702030
2021-06-28,277.23,279.61,276.43,276.99,28083560
2021-06-29,276.12,277.5,273.17,276.8,37588780
2021-06-30,277.28,281.82,276.5,281.8,60312970
2021-07-01,281.88,286.25,281.88,285.74,50045350
2021-07-02,285.7,286.19,282.8,285.65,29285170
2021-07-05,286.0,291.49,285.78,291.1,34201020
2021-07-06,292.0,295.97,291.34,293.45,80345400
2021-07-07,293.85,297.48,293.47,297.39,67043710
2021-07-08,296.45,297.0,290.33,292.86,52704630
2021-07-09,293.51,295.58,292.0,295.22,40962550
2021-07-12,295.53,298.48,294.9,297.39,43336120
2021-07-13,297.77,297.77,293.0,293.83,49180620
2021-07-14,282.88,286.93,282.88,284.6,52516030
2021-07-15,284.58,285.11,278.96,280.01,41716630
2021-07-16,279.38,282.0,278.0,279.65,27958640
2021-07-19,277.26,279.51,273.15,275.51,42536580
2021-07-20,276.79,278.68,273.1,277.3,31024530
2021-07-21,277.54,285.01,276.0,282.9,41055170
2021-07-22,283.5,285.09,281.21,283.28,40212130
2021-07-23,283.08,285.0,279.05,279.51,38260370
2021-07-26,277.37,281.37,276.7,281.05,27353690
2021-07-27,280.19,280.83,276.84,278.08,28452110
2021-07-28,278.05,282.98,277.7,282.2,32789740
2021-07-29,283.97,287.75,283.58,287.0,41127080
2021-07-30,285.37,287.58,283.28,287.35,46696620
2021-08-02,287.88,289.48,285.21,286.75,38297270
2021-08-03,286.77,288.05,284.34,287.09,27065240
2021-08-04,287.89,288.8,286.0,287.94,23599750
2021-08-05,287.31,288.28,285.16,285.95,47254880
2021-08-06,285.26,285.72,277.87,282.27,90600850
2021-08-09,282.23,287.9,280.8,286.68,68779100
2021-08-10,288.0,288.8,285.7,288.61,28839550
2021-08-11,288.92,291.49,287.12,290.35,37928360
2021-08-12,290.25,293.81,290.25,293.23,37564370
2021-08-13,292.65,293.9,291.75,292.7,21802270
2021-08-16,291.47,295.48,290.95,295.1,32273890
2021-08-17,295.13,299.5,290.32,298.32,50482060
2021-08-18,299.0,299.95,295.0,295.05,35531240
2021-08-19,293.49,294.72,289.68,293.68,55911470
2021-08-20,293.79,294.9,289.5,292.57,38594640
2021-08-23,294.7,297.94,294.1,297.69,38038340
2021-08-24,299.0,301.0,295.95,298.7,48940480
2021-08-25,298.71,299.2,294.37,296.7,30906470
2021-08-26,295.92,295.97,293.04,294.34,24990510
2021-08-27,295.81,300.0,294.81,299.66,34063060
2021-08-30,301.66,305.5,299.97,305.17,69849150
2021-08-31,305.83,307.67,304.1,305.65,64318080
2021-09-01,306.6,313.95,306.19,312.89,79410570
2021-09-02,313.59,314.8,310.3,312.3,53349820
2021-09-03,312.7,317.96,311.16,317.94,63637790
2021-09-06,319.0,329.35,318.6,328.93,80141350
2021-09-07,329.95,333.0,325.5,327.73,71864800
2021-09-08,328.49,328.5,322.22,327.6,58765620
2021-09-09,326.0,328.14,323.5,324.57,40361580
2021-09-10,326.55,330.0,325.5,326.43,41425440
2021-09-13,327.52,333.0,327.3,332.75,55356420
2021-09-14,333.13,339.92,332.36,338.98,97138220
2021-09-15,339.39,344.2,337.72,343.34,108811990
2021-09-16,342.0,342.99,337.03,338.5,94713520
2021-09-17,338.83,339.29,333.3,334.5,61454980
2021-09-20,329.97,332.0,321.26,325.7,72882270
2021-09-21,328.7,336.78,328.44,335.3,77355030
2021-09-22,338.4,341.49,337.4,340.59,60974110
2021-09-23,342.0,345.2,339.43,343.47,63445330
2021-09-24,343.67,344.9,340.0,344.29,40071320
2021-09-27,347.52,355.19,347.0,355.19,80950780
2021-09-28,359.0,361.8,353.68,354.07,93838880
2021-09-29,354.05,360.94,352.3,360.88,60144670
2021-09-30,363.26,364.53,359.53,360.8,69876200
2021-10-01,358.45,363.78,356.0,363.25,47529090
2021-10-04,364.67,378.33,364.3,376.06,102227330
2021-10-05,378.06,389.82,378.03,389.82,134521820
2021-10-06,394.98,397.64,370.25,381.3,216137070
2021-10-07,382.18,384.3,361.61,370.7,160398770
2021-10-08,371.5,373.0,364.77,366.17,70161810
2021-10-11,369.0,372.61,363.7,369.81,77995010
2021-10-12,367.26,368.85,362.25,364.1,56619460
2021-10-13,365.24,365.44,352.71,362.77,102086460
2021-10-14,366.4,369.7,364.35,367.0,59659170
2021-10-15,368.31,369.35,366.61,367.76,35816900
2021-10-18,365.01,366.45,360.15,363.5,42945850
2021-10-19,364.98,368.83,362.24,368.83,51429080
2021-10-20,367.9,370.75,365.5,369.97,39435100
2021-10-21,368.0,370.19,360.88,363.37,46351220
2021-10-22,361.38,364.19,357.48,358.12,48056440
2021-10-25,359.99,365.84,356.69,364.84,57268410
2021-10-26,365.04,369.33,362.54,364.82,51713180
2021-10-27,363.27,365.49,361.18,362.17,30579360
2021-10-28,360.96,362.02,351.62,353.21,86476220
2021-10-29,351.1,352.6,345.4,350.18,74862900
2021-11-01,350.3,359.3,350.3,359.1,46460760
2021-11-02,359.16,360.0,351.24,352.48,42925940
2021-11-03,350.55,353.86,346.62,353.02,37782790
2021-11-05,352.0,354.8,349.23,350.6,25553970
2021-11-08,353.0,356.34,348.34,351.47,39731410
2021-11-09,351.06,353.61,346.99,349.46,31015520
2021-11-10,349.87,351.25,344.2,345.8,35456770
2021-11-11,346.94,348.43,343.8,347.44,40212180
2021-11-12,346.84,347.15,331.0,333.6,127163510
2021-11-15,333.81,341.81,333.67,340.3,64140420
2021-11-16,341.48,342.85,331.61,336.79,64616650
2021-11-17,336.0,351.82,334.83,349.98,79007960
2021-11-18,350.05,359.32,342.28,345.56,101979450
2021-11-19,348.27,350.73,334.2,337.62,95994240
2021-11-22,334.99,335.68,316.66,319.2,151300550
2021-11-23,316.45,341.77,310.62,341.77,150432770
2021-11-24,343.87,348.0,332.75,338.3,93592790
2021-11-25,340.0,343.0,335.7,337.55,48702100
2021-11-26,325.0,332.0,320.1,326.0,103502140
2021-11-29,335.0,345.33,331.96,339.2,99152930
2021-11-30,332.48,342.55,331.5,334.24,130276980
2021-12-01,338.57,350.37,337.61,345.21,92906220
2021-12-02,347.3,352.67,344.8,350.3,75360830
2021-12-03,351.5,353.13,343.21,345.99,51627900
2021-12-06,347.27,349.36,333.35,338.94,70924550
2021-12-07,339.25,346.0,333.43,344.96,75507480
2021-12-08,346.0,348.47,336.53,340.5,78321390
2021-12-09,341.45,344.2,335.72,336.6,61406510
2021-12-10,337.02,338.31,329.98,332.0,44642520
2021-12-13,333.09,334.88,305.76,307.26,140577980
2021-12-14,306.99,320.0,289.78,319.35,168672960
2021-12-15,319.65,325.83,316.5,324.09,79742820
2021-12-16,326.18,332.3,325.38,328.39,95469330
2021-12-17,327.98,329.7,323.03,327.3,72099410
2021-12-20,324.0,326.0,316.11,325.9,70795770
2021-12-21,326.75,339.88,326.5,339.88,80061070
2021-12-22,340.01,349.59,339.29,345.55,96809420
2021-12-23,346.1,348.32,337.0,339.81,72129000
