date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2022-02-04,8.95,9.0,8.95,9.0,1700
2022-02-07,8.9,9.05,8.9,8.95,4700
2022-02-08,9.0,9.05,8.95,9.05,21900
2022-02-09,9.05,9.1,8.95,9.0,3400
2022-02-10,9.0,9.25,8.8,9.15,115200
2022-02-11,9.15,9.15,9.1,9.1,300
2022-02-14,9.1,9.35,8.95,9.35,35100
2022-02-15,9.35,9.35,8.9,9.15,60200
2022-02-16,9.05,9.15,9.05,9.1,7200
2022-02-17,9.05,9.2,9.05,9.2,6300
2022-02-18,9.15,9.15,8.75,9.0,38800
2022-02-21,9.0,9.05,7.7,8.05,94800
2022-02-22,7.7,8.0,6.9,8.0,25800
2022-02-24,5.05,7.75,4.95,6.15,71200
2022-02-25,6.6,7.65,6.15,7.55,10800
2022-03-28,8.0,8.0,5.2,6.75,24700
2022-03-29,6.4,7.0,6.35,6.55,76300
2022-03-30,6.4,7.2,6.15,7.2,90800
2022-03-31,7.25,7.6,6.6,7.55,61200
2022-04-01,7.5,7.65,7.3,7.45,43400
2022-04-04,7.45,10.4,7.45,10.4,979000
2022-04-05,11.4,12.9,8.95,9.3,989500
2022-04-06,9.3,9.3,8.55,9.0,125400
2022-04-07,9.0,9.05,8.6,9.05,50800
2022-04-08,9.0,9.3,8.6,8.85,40400
2022-04-11,8.85,8.95,8.3,8.65,34900
2022-04-12,8.8,8.9,8.35,8.65,31300
2022-04-13,8.45,8.7,8.25,8.6,22300
2022-04-14,8.5,8.85,8.3,8.35,18000
2022-04-15,8.35,9.85,8.15,8.4,395800
2022-04-18,8.5,8.7,8.4,8.65,33300
2022-04-19,8.5,9.0,8.3,8.8,69800
2022-04-20,8.75,8.9,8.7,8.85,22000
2022-04-21,8.75,9.0,8.65,9.0,33500
2022-04-22,8.65,8.9,8.65,8.75,11500
2022-04-25,8.75,8.8,8.65,8.65,7400
2022-04-26,8.7,8.9,8.6,8.6,26100
2022-04-27,8.75,8.9,8.6,8.75,5600
2022-04-28,8.85,9.0,8.75,8.75,7300
2022-04-29,8.8,8.9,8.55,8.75,32500
2022-05-04,8.75,9.3,8.65,9.1,93000
2022-05-05,9.15,9.15,8.85,9.05,17600
2022-05-06,9.05,9.05,8.75,8.75,17400
2022-05-11,8.75,8.9,8.7,8.8,6800
2022-05-12,8.9,8.9,8.6,8.65,21800
2022-05-13,8.7,8.75,8.65,8.75,1800
2022-05-16,8.75,8.8,8.65,8.7,8100
2022-05-17,8.7,8.7,8.5,8.6,88300
2022-05-18,8.6,8.7,8.5,8.6,14200
2022-05-19,8.6,8.8,8.55,8.65,14700
2022-05-20,8.6,8.6,8.35,8.4,32900
2022-05-23,8.4,8.55,8.2,8.4,26300
2022-05-24,8.4,8.45,8.35,8.4,22300
2022-05-25,8.4,8.55,8.4,8.45,13900
2022-05-26,8.4,8.95,8.4,8.5,23100
2022-05-27,8.6,8.6,8.35,8.45,10900
2022-05-30,8.5,8.6,8.35,8.6,20800
2022-05-31,8.55,8.65,8.55,8.55,8900
2022-06-01,8.5,8.6,8.45,8.55,6200
2022-06-02,8.5,9.9,8.4,8.85,194800
2022-06-03,8.7,10.3,8.5,8.8,786300
2022-06-06,8.95,9.2,8.55,8.55,164800
2022-06-07,8.7,8.8,8.4,8.65,74500
2022-06-08,8.55,8.6,8.3,8.4,73800
2022-06-09,8.35,8.45,8.25,8.4,40500
2022-06-10,8.3,8.7,8.25,8.45,68100
2022-06-14,8.35,8.55,8.25,8.4,103700
2022-06-15,8.45,8.7,8.35,8.5,60800
2022-06-16,8.55,8.6,8.4,8.45,2600
2022-06-17,8.4,8.5,8.4,8.5,5300
2022-06-20,8.55,8.7,8.2,8.4,136400
2022-06-21,8.45,8.45,8.4,8.4,6500
2022-06-22,8.4,8.4,8.3,8.4,28600
2022-06-23,8.45,9.0,8.3,8.45,197300
2022-06-24,8.5,8.55,8.4,8.55,5800
2022-06-27,8.4,8.6,8.35,8.4,47600
2022-06-28,8.5,8.5,8.35,8.45,24900
2022-06-29,8.45,8.45,8.35,8.45,2700
2022-06-30,8.4,8.4,8.05,8.3,88600
2022-07-01,8.3,8.35,8.15,8.3,10400
2022-07-04,8.3,8.3,8.2,8.2,8500
2022-07-05,8.2,8.3,8.15,8.15,64500
2022-07-06,8.25,8.25,8.15,8.2,1000
2022-07-07,8.25,8.4,8.05,8.25,21800
2022-07-08,8.2,8.2,8.1,8.2,5500
2022-07-11,8.25,8.35,8.25,8.3,10900
2022-07-12,8.35,8.4,8.2,8.25,15700
2022-07-13,8.25,8.25,8.15,8.15,9400
2022-07-14,8.15,8.25,8.15,8.25,2900
2022-07-15,8.15,8.3,8.15,8.25,2800
2022-07-18,8.2,8.2,8.2,8.2,300
2022-07-19,8.2,8.2,8.15,8.2,2600
2022-07-20,8.15,8.2,8.15,8.15,2300
2022-07-21,8.15,8.25,8.1,8.2,7100
2022-07-22,8.25,8.35,8.15,8.2,7800
2022-07-25,8.2,8.25,8.2,8.25,400
2022-07-26,8.15,8.25,8.1,8.2,3200
2022-07-27,8.25,8.3,8.05,8.15,10700
2022-07-28,8.2,8.3,8.15,8.3,11000
2022-07-29,8.3,8.3,8.15,8.15,6000
2022-08-01,8.2,8.25,8.2,8.2,2200
2022-08-02,8.2,8.25,8.1,8.15,6200
2022-08-03,8.1,8.3,8.05,8.15,14900
2022-08-04,8.1,8.15,8.1,8.1,1100
2022-08-05,8.1,8.1,7.95,7.95,27700
2022-08-08,8.0,8.1,7.9,8.0,12600
2022-08-09,8.0,8.05,7.95,8.05,1600
2022-08-10,8.05,8.1,8.05,8.1,1500
2022-08-11,8.05,8.05,7.95,7.95,1800
2022-08-12,8.05,8.05,7.95,7.95,6100
2022-08-15,8.0,8.05,7.85,7.95,8600
2022-08-16,7.95,8.1,7.95,8.05,14400
2022-08-17,8.05,8.05,7.95,8.05,2600
2022-08-18,7.95,8.0,7.9,7.95,11400
2022-08-19,7.95,7.95,7.8,7.95,6800
2022-08-22,7.9,8.0,7.9,8.0,6400
2022-08-23,7.95,8.05,7.95,8.0,21700
2022-08-24,8.0,8.3,8.0,8.15,91100
2022-08-25,8.15,8.2,8.05,8.2,4800
2022-08-26,8.2,8.3,8.1,8.15,11700
2022-08-29,8.1,8.75,8.1,8.25,250000
2022-08-30,8.5,9.75,8.3,8.6,679200
2022-08-31,8.6,9.15,8.2,8.55,120400
2022-09-01,8.55,8.8,8.45,8.7,49800
2022-09-02,8.7,9.3,8.55,8.9,117400
2022-09-05,8.95,9.2,8.8,9.0,41600
2022-09-06,8.9,9.2,8.35,8.65,326800
2022-09-07,8.55,9.3,8.55,8.75,74200
2022-09-08,8.95,8.95,8.55,8.65,29800
2022-09-09,8.7,8.9,8.6,8.75,20600
2022-09-12,8.65,8.75,8.65,8.75,7400
2022-09-13,8.7,8.7,8.4,8.6,34700
2022-09-14,8.65,8.65,8.5,8.6,7200
2022-09-15,8.6,12.0,8.6,12.0,4963800
2022-09-16,14.05,16.7,10.6,10.75,10042400
2022-09-19,10.85,13.65,10.75,11.25,4439000
2022-09-20,11.9,12.85,9.45,10.05,1208700
2022-09-21,8.75,9.7,8.05,9.3,524100
2022-09-22,9.45,10.0,9.4,9.65,299000
2022-09-23,10.0,10.0,8.75,9.0,209700
2022-09-26,9.1,9.1,7.2,7.95,591400
2022-09-27,7.8,7.95,7.4,7.9,299900
2022-09-28,7.95,8.35,7.55,7.6,144100
2022-09-29,7.95,8.3,7.25,7.95,245100
2022-09-30,8.25,8.25,7.1,7.7,222900
2022-10-03,7.9,8.45,7.6,8.2,79700
2022-10-04,8.2,8.5,8.0,8.2,30000
2022-10-05,8.15,8.3,7.65,8.1,64200
2022-10-06,8.05,8.3,7.95,8.2,37700
2022-10-07,8.1,8.1,7.75,7.9,85900
2022-10-10,7.8,8.05,7.2,8.05,59700
2022-10-11,8.0,8.25,7.8,8.2,17600
2022-10-12,8.3,9.5,8.0,8.65,208400
2022-10-13,8.7,8.9,8.3,8.8,65500
2022-10-14,8.75,8.75,8.45,8.7,12300
2022-10-17,8.75,8.8,8.55,8.7,14600
2022-10-18,8.9,8.9,8.55,8.6,15000
2022-10-19,8.55,8.55,8.3,8.35,31400
2022-10-20,8.35,8.4,8.15,8.35,21800
2022-10-21,8.35,8.6,8.25,8.6,12900
2022-10-24,8.55,8.65,8.5,8.65,8100
2022-10-25,8.65,8.8,8.55,8.75,9600
2022-10-26,8.7,8.85,8.5,8.85,35300
2022-10-27,8.7,9.0,8.6,8.85,42100
2022-10-28,9.25,9.25,8.65,9.05,36500
2022-10-31,9.15,9.2,8.8,9.1,43200
2022-11-01,9.15,12.65,9.1,12.65,3384100
2022-11-02,12.7,12.8,11.0,11.25,1814300
2022-11-03,11.25,11.35,10.5,10.9,168700
2022-11-07,10.9,10.9,10.05,10.55,467800
2022-11-08,10.6,11.7,10.1,10.45,751300
2022-11-09,10.4,10.5,10.05,10.25,65400
2022-11-10,10.25,11.6,10.25,10.9,694300
2022-11-11,10.65,11.35,10.25,10.5,226700
2022-11-14,10.6,10.9,10.2,10.4,143700
2022-11-15,10.25,10.65,9.95,10.35,152900
2022-11-16,10.4,10.5,10.25,10.45,17600
2022-11-17,10.45,10.75,10.25,10.35,80100
2022-11-18,10.35,10.4,10.25,10.4,7600
2022-11-21,10.4,10.4,10.05,10.15,17500
2022-11-22,10.15,10.45,10.15,10.25,31400
2022-11-23,10.2,11.2,10.0,10.6,299400
2022-11-24,10.6,10.65,10.3,10.45,18700
2022-11-25,10.4,10.6,10.2,10.5,14500
2022-11-28,10.5,10.5,10.1,10.3,75400
2022-11-29,10.25,10.5,10.05,10.45,65900
2022-11-30,10.3,10.35,10.05,10.25,153300
2022-12-01,10.2,10.4,10.1,10.2,43100
2022-12-02,10.2,10.3,10.15,10.15,21100
2022-12-05,10.25,10.3,10.1,10.25,14300
2022-12-06,10.15,10.3,10.05,10.25,50100
2022-12-07,10.1,10.2,9.95,10.1,41900
2022-12-08,10.15,10.2,10.0,10.1,24800
2022-12-09,10.1,10.15,10.0,10.1,9500
2022-12-12,10.1,10.2,10.05,10.15,5200
2022-12-13,10.1,10.15,9.95,10.1,17000
2022-12-14,10.1,10.25,9.95,10.1,123400
2022-12-15,10.05,10.05,9.65,9.9,127000
2022-12-16,9.9,11.2,9.85,10.3,455300
2022-12-19,10.4,10.4,10.0,10.1,84700
2022-12-20,10.1,10.15,9.9,10.15,84700
2022-12-21,10.0,10.2,9.9,10.15,59300
2022-12-22,10.05,10.3,9.9,9.95,146300
2022-12-23,10.05,10.8,9.95,10.3,608000
2022-12-26,10.55,10.55,10.1,10.25,101000
2022-12-27,10.25,10.25,10.0,10.05,109100
2022-12-28,10.05,10.2,10.05,10.2,48300
2022-12-29,10.1,10.45,10.1,10.35,66800
2022-12-30,10.4,10.4,10.1,10.35,40500
2023-01-03,10.35,10.5,10.2,10.45,35000
2023-01-04,10.3,10.55,10.2,10.45,44600
2023-01-05,10.35,10.6,10.25,10.4,86000
2023-01-06,10.4,10.6,10.3,10.3,41400
2023-01-09,10.45,10.85,10.25,10.6,220100
2023-01-10,10.7,12.1,10.35,10.6,795200
2023-01-11,10.65,11.5,10.55,11.2,380600
2023-01-12,11.2,11.4,10.6,11.05,320400
2023-01-13,10.95,11.1,10.65,11.0,97900
2023-01-16,11.0,11.45,10.85,11.15,105300
2023-01-17,11.2,11.3,10.8,11.0,48900
2023-01-18,10.9,11.15,10.65,11.05,85600
2023-01-19,10.95,11.1,10.85,11.05,22100
2023-01-20,11.05,11.5,11.0,11.35,83700
2023-01-23,11.3,11.75,11.05,11.4,58700
2023-01-24,11.45,11.45,11.0,11.35,156900
2023-01-25,11.2,11.35,11.15,11.2,62600
2023-01-26,11.2,11.4,11.05,11.25,41900
2023-01-27,11.25,11.35,11.15,11.2,26100
2023-01-30,11.15,11.2,11.1,11.15,72600
2023-01-31,11.2,11.25,10.8,11.2,73200
2023-02-01,11.25,11.45,11.05,11.15,52800
2023-02-02,11.25,11.25,11.05,11.1,20800
2023-02-03,11.15,11.4,11.05,11.3,51100
2023-02-06,11.2,11.25,11.05,11.2,24000
2023-02-07,11.1,11.2,10.9,11.1,100200
2023-02-08,11.15,11.15,11.0,11.1,38500
2023-02-09,11.05,11.95,11.0,11.55,472300
2023-02-10,11.25,11.7,11.25,11.4,54300
2023-02-13,11.4,11.95,11.35,11.75,107100
2023-02-14,11.8,14.15,11.45,12.3,2361000
2023-02-15,12.45,12.7,11.4,12.15,610000
2023-02-16,12.2,12.45,11.15,11.65,296200
2023-02-17,11.55,11.6,11.15,11.3,158300
2023-02-20,11.3,11.45,10.95,11.25,180200
2023-02-21,11.1,11.4,11.05,11.35,35000
2023-02-22,11.35,11.35,11.0,11.25,80100
2023-02-24,11.25,11.4,11.2,11.3,29600
2023-02-27,11.3,11.95,11.15,11.7,146000
2023-02-28,11.8,11.8,11.45,11.75,39600
2023-03-01,11.6,11.85,11.4,11.55,182000
2023-03-02,11.65,12.5,11.45,11.9,482900
2023-03-03,11.85,11.95,11.65,11.85,140700
2023-03-06,11.9,12.5,11.9,12.25,172900
2023-03-07,12.25,12.4,12.0,12.25,48600
2023-03-09,12.1,12.25,12.05,12.25,32800
2023-03-10,12.1,12.25,11.85,12.25,124800
2023-03-13,12.1,12.25,11.95,12.15,82100
2023-03-14,12.15,12.15,11.8,12.0,68700
2023-03-15,11.9,12.0,11.6,11.8,113800
2023-03-16,11.75,11.95,11.65,11.95,41900
2023-03-17,11.95,12.2,11.65,11.75,175600
2023-03-20,11.75,12.05,11.5,12.0,103700
2023-03-21,11.95,12.0,11.65,11.75,59600
2023-03-22,11.8,11.9,11.7,11.9,37100
2023-03-23,11.9,12.25,11.85,12.05,147900
2023-03-24,12.0,12.2,12.0,12.15,27300
2023-03-27,12.2,12.5,11.9,12.5,236800
2023-03-28,12.4,12.65,12.0,12.4,170700
2023-03-29,12.25,12.4,12.1,12.25,72500
2023-03-30,12.3,12.85,12.15,12.6,312900
2023-03-31,12.6,12.65,12.4,12.6,98100
2023-04-03,12.65,12.9,12.45,12.65,186200
2023-04-04,12.7,13.0,12.25,12.9,328700
2023-04-05,13.0,13.35,12.55,13.15,366500
2023-04-06,13.2,13.5,12.85,13.5,154800
2023-04-07,13.35,13.85,13.1,13.4,251800
2023-04-10,13.55,13.95,13.2,13.95,200600
2023-04-11,14.05,14.1,13.0,13.65,324300
2023-04-12,13.6,13.6,13.0,13.2,187200
2023-04-13,13.2,13.4,12.8,13.3,206300
2023-04-14,13.3,13.65,12.85,12.95,188300
2023-04-17,13.15,13.2,12.85,13.1,55600
2023-04-18,13.1,13.25,12.95,13.1,61300
2023-04-19,13.05,13.55,13.0,13.35,213100
2023-04-20,13.25,13.55,13.15,13.5,140400
2023-04-21,13.55,13.8,13.3,13.8,93900
2023-04-24,13.85,19.2,13.75,19.2,4435500
2023-04-25,19.4,20.65,16.85,17.25,2183300
2023-04-26,17.6,17.6,16.05,16.8,314600
2023-04-27,17.0,17.3,16.45,16.9,191400
2023-04-28,17.0,17.25,16.55,17.05,148400
2023-05-02,17.15,17.2,15.6,16.2,111100
2023-05-03,16.0,16.3,15.2,15.65,122600
2023-05-04,15.75,16.0,15.3,16.0,26000
2023-05-05,15.95,16.2,15.55,15.95,43200
2023-05-08,16.0,16.05,15.4,16.0,21400
2023-05-10,15.65,16.1,15.6,16.0,28500
2023-05-11,16.0,16.65,16.0,16.5,40900
2023-05-12,16.05,16.5,16.0,16.05,30100
2023-05-15,16.05,16.5,15.45,15.65,165500
2023-05-16,15.9,16.2,15.5,15.9,54400
2023-05-17,15.9,17.25,15.35,16.8,241400
2023-05-18,17.2,17.75,16.5,17.7,306300
2023-05-19,17.75,17.75,16.65,16.95,228600
2023-05-22,16.85,17.25,16.3,17.2,75800
2023-05-23,17.2,17.45,16.35,16.7,117800
2023-05-24,16.55,16.85,15.15,15.95,157700
2023-05-25,15.9,16.25,15.75,15.9,60400
2023-05-26,15.9,16.25,15.6,16.15,39900
2023-05-29,16.15,16.2,15.75,15.8,44500
2023-05-30,16.1,18.95,16.1,16.5,3500800
2023-05-31,16.25,16.25,15.6,16.15,244300
2023-06-01,16.4,16.4,16.0,16.0,52800
2023-06-02,16.05,16.15,15.9,16.15,53900
2023-06-05,16.2,16.2,15.7,16.1,112200
2023-06-06,15.95,16.0,15.75,16.0,58600
2023-06-07,16.0,16.0,15.8,16.0,29500
2023-06-08,16.0,16.1,15.8,15.95,51100
2023-06-09,15.95,16.05,15.85,16.0,19200
2023-06-13,16.05,16.15,15.8,16.15,32500
2023-06-14,16.2,22.6,16.2,22.6,9402300
2023-06-15,24.7,27.85,22.0,22.45,5612800
2023-06-16,22.1,22.1,20.2,21.0,900400
2023-06-19,21.0,21.25,20.1,20.85,342100
2023-06-20,20.7,21.0,20.1,20.3,166400
2023-06-21,20.4,21.6,20.15,20.75,412100
2023-06-22,21.05,22.35,20.65,21.25,596500
2023-06-23,23.2,26.5,22.0,22.05,5100100
2023-06-26,21.1,22.9,21.0,21.9,319100
2023-06-27,21.9,22.0,21.05,21.9,226800
2023-06-28,21.95,22.05,21.25,21.7,122600
2023-06-29,21.7,21.9,21.45,21.6,84300
2023-06-30,21.8,22.0,21.5,21.7,86200
2023-07-03,21.7,21.95,21.25,21.7,145300
2023-07-04,21.4,21.5,21.1,21.45,86300
2023-07-05,21.5,21.5,21.0,21.45,116800
2023-07-06,21.5,21.6,21.1,21.5,35900
2023-07-07,21.4,21.5,21.2,21.4,31300
2023-07-10,21.4,21.5,21.1,21.5,69900
2023-07-11,21.45,21.5,21.0,21.1,81500
2023-07-12,21.6,24.85,21.3,22.8,2252300
2023-07-13,22.85,22.85,22.05,22.4,185800
2023-07-14,22.3,22.65,22.05,22.6,94700
2023-07-17,22.4,22.65,22.2,22.4,90700
2023-07-18,22.55,22.95,21.95,22.55,333400
2023-07-19,22.7,24.5,22.5,23.75,684500
2023-07-20,24.2,25.0,22.6,23.5,414200
2023-07-21,23.65,23.75,23.1,23.7,96400
2023-07-24,23.5,24.85,23.15,24.4,315000
2023-07-25,24.9,25.0,24.1,24.6,197000
2023-07-26,24.5,26.7,24.15,25.8,448000
2023-07-27,26.2,26.35,25.0,25.55,254400
2023-07-28,25.75,25.85,24.95,25.8,100500
2023-07-31,25.8,27.95,25.45,27.0,279800
2023-08-01,27.85,27.9,26.35,27.6,257800
2023-08-02,27.85,32.7,27.15,29.3,1107600
2023-08-03,31.0,36.0,23.1,29.2,271000
2023-08-04,29.3,30.0,28.0,28.35,301500
2023-08-07,28.95,30.95,28.5,30.95,365600
2023-08-08,30.95,43.15,30.2,43.15,1869100
2023-08-09,50.0,60.35,45.6,60.35,1442400
2023-08-10,66.35,84.45,40.95,58.85,1916400
2023-08-11,58.85,59.9,50.8,59.9,421400
2023-08-14,59.9,62.5,51.3,59.05,303300
2023-08-15,59.0,59.0,55.0,56.0,140100
2023-08-16,56.7,59.0,46.5,51.7,351900
2023-08-17,51.7,53.8,45.65,48.65,271300
2023-08-18,50.2,52.0,47.8,50.25,92500
2023-08-21,50.9,54.45,31.05,53.5,349100
2023-08-22,53.65,58.8,53.0,58.35,436800
2023-08-23,58.4,62.0,55.05,56.9,249300
2023-08-24,56.75,56.8,53.3,56.05,106600
2023-08-25,56.05,58.8,55.05,57.0,92900
2023-08-28,60.0,61.75,56.15,59.8,331100
2023-08-29,59.85,62.0,58.0,59.75,102800
2023-08-30,60.0,60.75,58.5,60.45,102900
2023-08-31,60.05,60.5,58.9,59.35,71600
2023-09-01,59.05,59.35,57.45,58.5,82000
2023-09-04,58.5,60.95,57.1,59.95,169500
2023-09-05,60.5,60.85,58.0,59.85,105100
2023-09-06,60.1,60.95,58.05,58.5,72300
2023-09-07,58.7,59.9,54.0,54.95,185400
2023-09-08,54.9,54.9,50.0,53.2,169400
2023-09-11,53.9,54.9,50.65,52.85,64500
2023-09-12,51.95,54.6,50.75,54.1,53400
2023-09-13,54.95,56.0,52.05,53.0,82700
2023-09-14,52.9,53.35,39.95,48.0,225000
2023-09-15,46.15,53.3,45.25,51.65,97900
2023-09-18,52.6,54.55,50.85,50.9,99900
2023-09-19,50.7,52.0,47.5,48.3,67200
2023-09-20,47.5,47.55,41.0,45.6,242700
2023-09-21,46.2,48.1,42.6,44.15,74700
2023-09-22,45.75,45.75,42.0,45.2,42400
2023-09-25,45.3,45.85,44.0,45.2,28900
2023-09-26,46.45,46.5,44.0,45.0,49300
2023-09-27,45.0,46.5,44.25,45.1,99700
2023-09-28,45.0,46.45,44.15,45.9,47800
2023-09-29,44.95,46.35,44.85,45.0,30600
2023-10-02,45.2,45.65,44.6,45.0,25600
2023-10-03,45.05,45.05,42.6,43.8,57500
2023-10-04,43.5,43.65,41.55,42.05,138300
2023-10-05,42.15,42.5,39.1,40.1,283100
2023-10-06,40.5,40.55,36.5,36.95,257300
2023-10-09,39.35,39.35,37.15,38.3,122600
2023-10-10,38.7,39.75,37.55,39.25,76800
2023-10-11,39.2,40.5,38.75,39.9,178300
2023-10-12,39.5,39.85,37.5,38.4,107600
2023-10-13,38.45,38.8,37.0,38.15,103400
2023-10-16,38.2,39.0,37.1,38.9,45800
2023-10-17,38.8,40.65,38.65,40.5,158800
2023-10-18,40.7,44.3,40.5,42.25,383800
2023-10-19,43.45,43.45,40.9,41.7,97700
2023-10-20,41.7,41.95,40.0,40.4,68200
2023-10-23,40.7,42.9,40.35,41.05,53700
2023-10-24,40.55,41.55,40.55,40.9,17600
2023-10-25,41.6,41.6,40.2,40.75,30100
2023-10-26,40.7,41.55,38.8,39.9,36400
2023-10-27,40.2,41.15,38.0,40.1,66400
2023-10-30,40.45,41.1,40.0,40.4,15700
2023-10-31,40.05,40.3,38.6,38.6,31700
2023-11-01,38.95,40.4,38.0,40.4,35600
2023-11-02,39.6,40.6,39.6,40.05,13300
2023-11-03,40.1,40.55,39.6,40.05,25600
2023-11-06,39.8,40.3,38.25,39.2,21400
2023-11-07,39.3,40.0,39.0,39.2,22000
2023-11-08,39.0,39.45,37.1,38.3,97200
2023-11-09,38.85,39.25,36.85,37.5,60100
2023-11-10,37.5,37.65,36.0,36.8,44300
2023-11-13,36.5,36.75,32.0,32.55,104300
2023-11-14,33.5,33.5,25.8,28.85,185000
2023-11-15,29.5,31.75,28.65,31.75,77800
2023-11-16,31.7,37.45,31.55,35.45,362300
2023-11-17,35.95,36.55,34.15,35.35,49800
2023-11-20,36.1,36.6,33.8,34.15,38400
2023-11-21,34.2,34.2,32.05,32.95,55500
2023-11-22,32.05,35.0,32.0,34.0,95800
2023-11-23,34.15,34.15,31.3,31.5,46600
2023-11-24,31.9,32.15,31.2,31.85,49000
2023-11-27,32.1,32.95,29.15,29.8,69000
2023-11-28,30.4,32.0,29.3,31.9,77900
2023-11-29,31.95,32.1,30.6,31.1,55000
2023-11-30,31.1,31.1,29.15,30.0,62600
2023-12-01,29.35,30.05,28.5,28.7,73500
2023-12-04,28.4,29.45,26.1,26.55,85700
2023-12-05,26.55,26.85,24.3,26.5,87400
2023-12-06,25.7,26.75,24.9,26.0,43600
2023-12-07,26.35,27.6,24.3,26.0,84000
2023-12-08,26.85,28.7,25.55,28.05,111600
2023-12-11,28.1,32.7,28.1,28.25,757000
2023-12-12,28.7,29.75,26.7,27.95,66000
2023-12-13,27.05,28.15,26.95,28.1,42100
2023-12-14,29.05,29.2,27.3,27.65,50500
2023-12-15,25.85,27.5,25.85,27.45,57200
2023-12-18,27.5,28.95,27.5,28.7,61200
2023-12-19,29.0,31.45,29.0,29.4,95600
2023-12-20,31.55,31.7,29.05,31.6,132500
2023-12-21,31.8,32.55,30.05,31.5,238800
2023-12-22,31.45,33.7,30.6,32.45,92000
2023-12-25,33.1,33.1,30.2,31.2,81600
2023-12-26,31.7,31.7,29.2,30.45,37300
2023-12-27,29.8,30.65,28.65,29.25,36700
2023-12-28,29.65,29.7,28.15,28.45,25100
2023-12-29,29.25,29.25,27.5,28.45,26300
