date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,Номинал,"Ставка купона,  % годовых",Размер выплаты
2022-10-24,98.75,98.75,98.749,98.75,0.0,0,0
2022-10-25,99.95,99.95,98.75,98.75,0.0,0,0
2022-10-26,98.0,98.75,97.0,98.524,1000.0,7.9,19.69
2022-10-27,98.7,98.849,98.555,98.849,0.0,0,0
2022-10-28,98.85,98.85,98.502,98.7,0.0,0,0
2022-10-31,98.8,98.8,98.7,98.7,0.0,0,0
2022-11-01,102.686,102.686,98.501,98.7,0.0,0,0
2022-11-02,98.7,99.397,98.5,98.5,0.0,0,0
2022-11-03,98.7,98.701,98.501,98.7,0.0,0,0
2022-11-07,98.7,98.7,98.501,98.7,0.0,0,0
2022-11-08,97.004,98.698,97.0,98.698,0.0,0,0
2022-11-09,98.698,98.7,98.502,98.699,0.0,0,0
2022-11-10,98.7,98.819,98.6,98.6,0.0,0,0
2022-11-11,98.7,98.7,98.5,98.7,0.0,0,0
2022-11-14,98.7,98.7,98.502,98.65,0.0,0,0
2022-11-15,98.502,98.65,98.501,98.65,0.0,0,0
2022-11-16,98.501,98.849,97.201,98.699,0.0,0,0
2022-11-17,98.7,98.899,98.5,98.5,0.0,0,0
2022-11-18,98.502,98.649,98.501,98.649,0.0,0,0
2022-11-21,98.649,98.654,98.649,98.65,0.0,0,0
2022-11-22,98.65,98.65,98.451,98.649,0.0,0,0
2022-11-23,98.501,98.649,98.501,98.649,0.0,0,0
2022-11-24,98.501,98.65,98.501,98.65,0.0,0,0
2022-11-25,98.501,98.649,98.5,98.5,0.0,0,0
2022-11-28,98.649,98.649,98.502,98.649,0.0,0,0
2022-11-29,98.501,98.677,98.501,98.677,0.0,0,0
2022-11-30,98.502,98.65,98.502,98.65,0.0,0,0
2022-12-01,98.649,98.65,98.649,98.65,0.0,0,0
2022-12-02,98.649,98.65,98.506,98.65,0.0,0,0
2022-12-05,98.699,98.7,98.65,98.65,0.0,0,0
2022-12-06,98.65,98.65,98.65,98.65,0.0,0,0
2022-12-07,98.84,98.84,98.65,98.7,0.0,0,0
2022-12-08,98.65,98.655,98.451,98.451,0.0,0,0
2022-12-09,98.839,98.84,98.501,98.654,0.0,0,0
2022-12-12,98.654,98.662,98.65,98.662,0.0,0,0
2022-12-13,98.662,98.75,98.6,98.75,0.0,0,0
2022-12-14,98.671,98.751,98.65,98.751,0.0,0,0
2022-12-15,98.75,98.75,98.601,98.749,0.0,0,0
2022-12-16,98.602,98.749,98.6,98.749,0.0,0,0
2022-12-19,98.7,98.749,98.603,98.749,0.0,0,0
2022-12-20,98.75,98.75,98.6,98.75,0.0,0,0
2022-12-21,98.551,98.8,98.55,98.75,0.0,0,0
2022-12-22,98.551,98.75,98.551,98.75,0.0,0,0
2022-12-23,98.751,98.751,98.6,98.75,0.0,0,0
2022-12-26,98.749,98.749,98.65,98.65,0.0,0,0
2022-12-27,98.461,98.75,98.461,98.75,0.0,0,0
2022-12-28,98.551,98.8,98.55,98.8,0.0,0,0
2022-12-29,98.75,98.8,98.646,98.8,0.0,0,0
2022-12-30,102.911,102.911,98.603,98.8,0.0,0,0
2023-01-03,98.8,98.802,98.7,98.802,0.0,0,0
2023-01-04,98.8,98.8,98.6,98.8,0.0,0,0
2023-01-05,98.8,98.801,98.8,98.801,0.0,0,0
2023-01-06,98.8,98.8,98.8,98.8,0.0,0,0
2023-01-09,98.799,98.799,98.753,98.753,0.0,0,0
2023-01-10,98.753,98.798,98.7,98.798,0.0,0,0
2023-01-11,98.798,98.84,98.798,98.8,0.0,0,0
2023-01-12,98.75,98.8,98.601,98.8,0.0,0,0
2023-01-13,98.799,98.799,98.7,98.7,0.0,0,0
2023-01-16,98.75,98.75,98.705,98.73,0.0,0,0
2023-01-17,102.698,102.736,98.72,98.75,0.0,0,0
2023-01-18,98.75,98.8,98.75,98.8,0.0,0,0
2023-01-19,98.797,98.8,98.797,98.8,0.0,0,0
2023-01-20,98.721,98.849,98.652,98.848,0.0,0,0
2023-01-23,98.799,98.8,98.794,98.8,0.0,0,0
2023-01-24,98.8,98.8,98.65,98.8,0.0,0,0
2023-01-25,102.499,102.499,98.655,98.82,1000.0,7.34,18.31
2023-01-26,98.7,98.85,98.63,98.827,0.0,0,0
2023-01-27,98.82,98.84,98.7,98.81,0.0,0,0
2023-01-30,99.999,99.999,98.7,98.9,0.0,0,0
2023-01-31,98.701,98.9,98.7,98.9,0.0,0,0
2023-02-01,98.831,98.899,98.77,98.899,0.0,0,0
2023-02-02,98.72,98.849,98.7,98.701,0.0,0,0
2023-02-03,98.704,98.95,98.704,98.9,0.0,0,0
2023-02-06,98.801,98.9,98.7,98.9,0.0,0,0
2023-02-07,99.988,99.988,98.64,98.9,0.0,0,0
2023-02-08,98.701,98.701,98.7,98.7,0.0,0,0
2023-02-09,98.799,98.8,98.705,98.8,0.0,0,0
2023-02-10,98.801,98.801,98.701,98.701,0.0,0,0
2023-02-13,100.0,100.0,98.701,98.9,0.0,0,0
2023-02-14,98.85,98.899,98.701,98.899,0.0,0,0
2023-02-15,98.799,98.9,98.701,98.9,0.0,0,0
2023-02-16,98.799,98.9,98.701,98.9,0.0,0,0
2023-02-17,98.8,98.9,98.8,98.9,0.0,0,0
2023-02-20,98.801,98.801,98.7,98.7,0.0,0,0
2023-02-21,98.805,98.81,98.805,98.81,0.0,0,0
2023-02-22,98.84,98.84,98.701,98.805,0.0,0,0
2023-02-24,98.801,98.85,97.202,97.202,0.0,0,0
2023-02-27,98.8,98.85,98.7,98.85,0.0,0,0
2023-02-28,98.85,98.85,98.849,98.85,0.0,0,0
2023-03-01,98.85,98.851,98.649,98.649,0.0,0,0
2023-03-02,98.85,98.851,98.85,98.85,0.0,0,0
2023-03-03,98.65,98.852,98.65,98.849,0.0,0,0
2023-03-06,98.85,98.85,98.85,98.85,0.0,0,0
2023-03-07,102.88,102.88,98.85,98.853,0.0,0,0
2023-03-09,102.609,102.609,98.85,98.85,0.0,0,0
2023-03-10,101.999,101.999,98.656,98.856,0.0,0,0
2023-03-13,98.849,98.849,98.651,98.793,0.0,0,0
2023-03-14,98.7,98.85,98.68,98.85,0.0,0,0
2023-03-15,98.8,101.899,98.66,98.85,0.0,0,0
2023-03-16,98.849,98.849,98.652,98.849,0.0,0,0
2023-03-17,98.849,98.852,98.7,98.852,0.0,0,0
2023-03-20,98.78,98.8,98.7,98.8,0.0,0,0
2023-03-21,101.899,101.899,98.651,98.701,0.0,0,0
2023-03-22,98.8,98.8,98.8,98.8,0.0,0,0
2023-03-23,98.75,98.75,98.653,98.653,0.0,0,0
2023-03-24,98.75,98.75,98.75,98.75,0.0,0,0
2023-03-27,98.78,98.78,98.78,98.78,0.0,0,0
2023-03-28,98.781,100.499,98.778,98.78,0.0,0,0
2023-03-29,98.74,98.779,98.74,98.779,0.0,0,0
2023-03-30,98.83,98.83,98.74,98.83,0.0,0,0
2023-03-31,98.83,98.83,98.74,98.74,0.0,0,0
2023-04-03,102.685,102.685,98.65,98.8,0.0,0,0
2023-04-04,98.85,98.85,98.798,98.798,0.0,0,0
2023-04-05,98.8,98.95,98.751,98.95,0.0,0,0
2023-04-06,98.95,100.4,98.701,98.9,0.0,0,0
2023-04-07,98.9,98.9,98.7,98.7,0.0,0,0
2023-04-10,98.8,98.9,98.751,98.9,0.0,0,0
2023-04-11,98.578,98.9,98.578,98.7,0.0,0,0
2023-04-12,98.651,98.85,98.65,98.676,0.0,0,0
2023-04-13,98.677,98.85,98.676,98.85,0.0,0,0
2023-04-14,98.676,98.849,98.676,98.849,0.0,0,0
2023-04-17,98.837,98.837,98.799,98.799,0.0,0,0
2023-04-18,98.9,98.9,98.526,98.526,0.0,0,0
2023-04-19,98.526,98.8,98.525,98.8,0.0,0,0
2023-04-20,98.844,98.86,98.652,98.849,0.0,0,0
2023-04-21,98.85,98.85,98.65,98.824,0.0,0,0
2023-04-24,98.8,98.85,98.65,98.85,0.0,0,0
2023-04-25,98.85,98.85,98.65,98.85,0.0,0,0
2023-04-26,98.741,98.852,98.74,98.852,1000.0,7.21,17.98
2023-04-27,98.751,102.204,98.4,98.65,0.0,0,0
2023-04-28,98.85,98.85,98.647,98.85,0.0,0,0
2023-05-02,100.5,100.5,98.65,98.849,0.0,0,0
2023-05-03,98.647,98.75,97.543,98.55,0.0,0,0
2023-05-04,98.7,98.8,98.55,98.649,0.0,0,0
2023-05-05,98.78,98.852,98.78,98.852,0.0,0,0
2023-05-08,98.7,98.9,98.7,98.7,0.0,0,0
2023-05-10,98.9,98.9,98.7,98.897,0.0,0,0
2023-05-11,98.9,98.9,98.7,98.7,0.0,0,0
2023-05-12,100.34,100.341,98.688,98.888,0.0,0,0
2023-05-15,98.701,98.9,98.701,98.701,0.0,0,0
2023-05-16,99.999,100.286,98.7,100.286,0.0,0,0
2023-05-17,98.9,98.902,98.9,98.902,0.0,0,0
2023-05-18,98.9,98.9,98.742,98.742,0.0,0,0
2023-05-19,98.899,98.901,98.899,98.901,0.0,0,0
2023-05-22,98.8,98.8,98.552,98.75,0.0,0,0
2023-05-23,98.552,98.7,98.55,98.7,0.0,0,0
2023-05-24,98.75,98.751,98.75,98.751,0.0,0,0
2023-05-25,98.751,98.752,98.351,98.549,0.0,0,0
2023-05-26,98.351,98.4,98.2,98.4,0.0,0,0
2023-05-29,99.477,99.477,98.2,98.2,0.0,0,0
2023-05-30,98.4,98.401,98.201,98.401,0.0,0,0
2023-05-31,99.466,99.466,98.251,98.407,0.0,0,0
2023-06-01,98.407,98.408,98.39,98.401,0.0,0,0
2023-06-02,98.401,98.402,98.201,98.399,0.0,0,0
2023-06-05,98.3,98.401,98.2,98.4,0.0,0,0
2023-06-06,99.432,99.432,98.291,98.401,0.0,0,0
2023-06-07,98.4,98.4,98.202,98.4,0.0,0,0
2023-06-08,98.202,98.4,98.2,98.2,0.0,0,0
2023-06-09,99.398,99.398,98.201,98.404,0.0,0,0
2023-06-13,98.202,98.403,98.201,98.205,0.0,0,0
2023-06-14,98.399,98.4,98.398,98.4,0.0,0,0
2023-06-15,98.499,98.5,98.201,98.4,0.0,0,0
2023-06-16,98.21,98.403,98.202,98.403,0.0,0,0
2023-06-19,98.403,98.403,98.3,98.4,0.0,0,0
2023-06-20,98.894,99.984,98.2,98.407,0.0,0,0
2023-06-21,98.399,98.408,98.21,98.408,0.0,0,0
2023-06-22,98.408,99.939,98.213,98.4,0.0,0,0
2023-06-23,98.215,98.401,98.208,98.25,0.0,0,0
2023-06-26,98.449,98.6,98.388,98.6,0.0,0,0
2023-06-27,98.649,98.65,98.45,98.45,0.0,0,0
2023-06-28,98.645,98.7,98.595,98.7,0.0,0,0
2023-06-29,98.603,99.84,98.602,99.807,0.0,0,0
2023-06-30,99.807,99.975,98.595,99.975,0.0,0,0
2023-07-03,100.324,100.324,98.2,98.7,0.0,0,0
2023-07-04,98.699,100.4,98.699,100.0,0.0,0,0
2023-07-05,101.194,101.195,98.75,98.8,0.0,0,0
2023-07-06,98.8,98.8,98.8,98.8,0.0,0,0
2023-07-07,98.883,98.883,98.674,98.799,0.0,0,0
2023-07-10,100.0,100.0,98.419,98.8,0.0,0,0
2023-07-11,99.998,100.324,98.602,98.799,0.0,0,0
2023-07-12,98.799,98.8,98.6,98.602,0.0,0,0
2023-07-13,98.699,99.7,98.601,98.704,0.0,0,0
2023-07-14,99.699,99.699,98.652,98.704,0.0,0,0
2023-07-17,98.704,99.65,98.5,98.697,0.0,0,0
2023-07-18,98.697,98.699,98.505,98.699,0.0,0,0
2023-07-19,98.699,98.8,98.652,98.8,0.0,0,0
2023-07-20,99.649,100.2,98.65,98.75,0.0,0,0
2023-07-21,98.75,99.652,98.2,99.649,0.0,0,0
2023-07-24,99.646,99.646,98.333,98.801,0.0,0,0
2023-07-25,98.801,98.89,98.727,98.89,0.0,0,0
2023-07-26,98.8,98.8,98.6,98.765,1000.0,7.29,18.18
2023-07-27,98.578,98.767,98.57,98.75,0.0,0,0
2023-07-28,98.75,98.803,98.611,98.803,0.0,0,0
2023-07-31,98.887,98.887,98.604,98.805,0.0,0,0
2023-08-01,98.887,98.887,98.399,98.551,0.0,0,0
2023-08-02,98.699,98.85,98.43,98.628,0.0,0,0
2023-08-03,98.63,98.63,98.55,98.602,0.0,0,0
2023-08-04,98.887,98.887,98.407,98.613,0.0,0,0
2023-08-07,98.885,98.885,98.246,98.6,0.0,0,0
2023-08-08,98.6,98.604,98.549,98.55,0.0,0,0
2023-08-09,98.415,98.555,98.35,98.55,0.0,0,0
2023-08-10,98.357,98.887,98.35,98.551,0.0,0,0
2023-08-11,98.55,98.644,98.445,98.445,0.0,0,0
2023-08-14,98.887,98.98,98.584,98.65,0.0,0,0
2023-08-15,98.749,98.98,98.5,98.86,0.0,0,0
2023-08-16,98.98,99.5,98.661,98.86,0.0,0,0
2023-08-17,98.662,99.498,98.5,98.7,0.0,0,0
2023-08-18,98.818,99.499,98.662,98.85,0.0,0,0
2023-08-21,99.498,99.5,98.501,98.851,0.0,0,0
2023-08-22,98.701,98.86,98.662,98.859,0.0,0,0
2023-08-23,98.6,98.757,98.52,98.655,0.0,0,0
2023-08-24,98.7,98.703,98.501,98.703,0.0,0,0
2023-08-25,98.7,98.7,98.501,98.7,0.0,0,0
2023-08-28,98.503,98.745,98.5,98.701,0.0,0,0
2023-08-29,98.7,98.702,98.419,98.62,0.0,0,0
2023-08-30,98.649,98.665,98.5,98.649,0.0,0,0
2023-08-31,98.65,98.739,98.509,98.739,0.0,0,0
2023-09-01,98.999,98.999,98.566,98.765,0.0,0,0
2023-09-04,98.766,98.813,98.611,98.615,0.0,0,0
2023-09-05,98.504,99.4,98.504,98.614,0.0,0,0
2023-09-06,98.603,99.399,98.522,98.8,0.0,0,0
2023-09-07,98.607,99.398,98.211,98.949,0.0,0,0
2023-09-08,98.949,98.95,98.737,98.95,0.0,0,0
2023-09-11,99.298,99.399,98.752,98.752,0.0,0,0
2023-09-12,98.753,99.34,98.751,98.949,0.0,0,0
2023-09-13,98.95,99.271,98.784,99.099,0.0,0,0
2023-09-14,98.851,99.172,98.851,98.95,0.0,0,0
2023-09-15,99.172,99.172,98.86,99.0,0.0,0,0
2023-09-18,98.86,99.357,98.65,99.0,0.0,0,0
2023-09-19,99.299,99.498,98.9,99.1,0.0,0,0
2023-09-20,98.903,99.494,98.902,99.098,0.0,0,0
2023-09-21,99.099,99.101,98.999,99.1,0.0,0,0
2023-09-22,99.001,99.466,99.0,99.151,0.0,0,0
2023-09-25,99.493,99.493,98.95,99.154,0.0,0,0
2023-09-26,99.492,102.594,99.05,99.188,0.0,0,0
2023-09-27,102.594,102.98,98.801,99.201,0.0,0,0
2023-09-28,99.112,99.258,99.058,99.25,0.0,0,0
2023-09-29,99.256,99.351,99.1,99.252,0.0,0,0
2023-10-02,99.345,102.996,99.101,99.301,0.0,0,0
2023-10-03,99.549,99.549,99.197,99.3,0.0,0,0
2023-10-04,99.618,101.1,99.155,99.201,0.0,0,0
2023-10-05,99.35,99.454,99.201,99.352,0.0,0,0
2023-10-06,99.352,99.353,99.202,99.239,0.0,0,0
2023-10-09,99.698,100.0,99.24,99.352,0.0,0,0
2023-10-10,99.35,99.4,99.25,99.4,0.0,0,0
2023-10-11,99.799,99.799,99.2,99.2,0.0,0,0
2023-10-12,99.416,100.099,98.5,99.3,0.0,0,0
2023-10-13,99.4,99.415,99.201,99.398,0.0,0,0
2023-10-16,99.3,99.4,99.2,99.4,0.0,0,0
2023-10-17,99.399,99.5,99.35,99.401,0.0,0,0
2023-10-18,99.351,99.4,99.208,99.4,0.0,0,0
2023-10-19,99.4,99.424,99.224,99.4,0.0,0,0
2023-10-20,99.579,99.6,99.205,99.403,0.0,0,0
2023-10-23,99.385,99.697,99.205,99.406,0.0,0,0
2023-10-24,99.699,99.699,99.225,99.405,0.0,0,0
2023-10-25,99.998,100.0,99.212,99.437,1000.0,11.14,27.78
2023-10-26,99.698,99.7,99.299,99.398,0.0,0,0
2023-10-27,99.799,99.799,99.24,99.4,0.0,0,0
2023-10-30,99.8,101.9,99.25,99.553,0.0,0,0
2023-10-31,99.899,100.896,99.324,99.652,0.0,0,0
2023-11-01,100.419,100.419,99.503,99.609,0.0,0,0
2023-11-02,99.879,99.88,99.42,99.676,0.0,0,0
2023-11-03,99.676,99.703,99.5,99.703,0.0,0,0
2023-11-06,99.7,99.75,99.504,99.75,0.0,0,0
2023-11-07,99.701,99.701,99.158,99.358,0.0,0,0
2023-11-08,99.35,99.353,99.151,99.353,0.0,0,0
2023-11-09,99.35,99.423,99.15,99.203,0.0,0,0
2023-11-10,99.298,99.408,99.15,99.312,0.0,0,0
2023-11-13,99.101,99.398,99.101,99.288,0.0,0,0
2023-11-14,99.399,99.698,99.2,99.698,0.0,0,0
2023-11-15,99.412,99.776,99.191,99.766,0.0,0,0
2023-11-16,99.244,99.244,99.151,99.22,0.0,0,0
2023-11-17,99.22,99.254,99.001,99.199,0.0,0,0
2023-11-20,99.061,99.287,99.061,99.161,0.0,0,0
2023-11-21,99.25,99.25,99.084,99.09,0.0,0,0
2023-11-22,99.15,99.24,99.093,99.234,0.0,0,0
2023-11-23,99.25,99.25,99.09,99.09,0.0,0,0
2023-11-24,99.252,99.288,99.107,99.113,0.0,0,0
2023-11-27,99.112,99.4,99.101,99.201,0.0,0,0
2023-11-28,99.597,99.597,99.208,99.4,0.0,0,0
2023-11-29,99.4,99.401,99.201,99.203,0.0,0,0
2023-11-30,99.51,99.588,99.198,99.398,0.0,0,0
2023-12-01,99.202,99.399,99.101,99.204,0.0,0,0
2023-12-04,99.152,99.59,99.151,99.398,0.0,0,0
2023-12-05,99.399,99.399,99.201,99.223,0.0,0,0
2023-12-06,99.359,99.398,99.205,99.336,0.0,0,0
2023-12-07,99.205,99.4,99.203,99.339,0.0,0,0
2023-12-08,99.339,99.449,99.208,99.251,0.0,0,0
2023-12-11,99.21,99.569,99.21,99.25,0.0,0,0
2023-12-12,99.25,99.512,99.25,99.509,0.0,0,0
2023-12-13,99.5,99.6,99.205,99.595,0.0,0,0
2023-12-14,99.6,99.6,99.399,99.399,0.0,0,0
2023-12-15,99.548,99.56,99.202,99.5,0.0,0,0
2023-12-18,99.577,99.7,99.451,99.699,0.0,0,0
2023-12-19,99.65,99.739,99.438,99.7,0.0,0,0
2023-12-20,99.7,99.76,99.574,99.754,0.0,0,0
2023-12-21,99.644,99.85,99.55,99.697,0.0,0,0
2023-12-22,99.896,99.896,99.661,99.803,0.0,0,0
2023-12-25,99.88,99.997,99.607,99.805,0.0,0,0
2023-12-26,99.868,99.868,99.635,99.641,0.0,0,0
2023-12-27,99.808,100.0,99.666,100.0,0.0,0,0
2023-12-28,100.048,100.102,99.991,100.002,0.0,0,0
2023-12-29,100.099,100.1,99.45,99.664,0.0,0,0
