date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201023,381.45,381.8,378.5,379.85,2406430
20201026,377.0,378.0,373.6,374.55,2824480
20201027,375.2,376.9,372.05,372.5,3053650
20201028,371.6,371.8,350.5,350.9,9825060
20201029,353.1,354.2,345.0,353.0,8003320
20201030,349.0,352.35,343.6,349.8,5704950
20201102,346.9,359.55,342.1,359.2,8445110
20201103,360.05,376.8,358.35,374.0,8066890
20201105,378.3,386.9,372.35,382.4,9341750
20201106,380.45,384.7,378.15,382.35,6410160
20201109,385.2,405.0,378.15,395.4,15975450
20201110,395.3,418.85,392.25,414.55,11049050
20201111,416.1,429.0,415.85,419.35,16134680
20201112,418.0,419.65,410.55,412.3,7707490
20201113,412.1,419.35,408.55,419.35,6385910
20201116,425.0,435.45,415.65,430.95,12954860
20201117,430.9,441.5,419.8,438.85,15121160
20201118,437.6,460.0,436.25,452.9,19288970
20201119,452.45,454.1,443.05,451.85,9538980
20201120,450.5,465.0,446.15,464.8,13300420
20201123,466.7,472.25,463.65,469.6,11202090
20201124,472.5,474.9,462.3,472.2,8975140
20201125,473.25,474.8,467.6,473.3,6841910
20201126,473.45,473.8,463.8,464.75,5961830
20201127,465.0,466.4,456.65,461.2,6127670
20201130,457.1,458.0,444.6,449.5,9262240
20201201,448.75,452.3,441.8,446.4,7838630
20201202,445.55,451.8,439.3,448.75,6805840
20201203,448.5,450.0,428.2,435.35,10752710
20201204,439.55,447.3,437.0,444.8,8579520
20201207,444.5,445.45,437.55,439.45,5017940
20201208,438.1,438.1,426.7,432.75,7169830
20201209,432.55,441.75,429.6,435.6,7633520
20201210,434.7,452.15,434.5,450.9,8114000
20201211,452.0,454.0,445.0,447.25,6776360
20201214,449.0,459.4,438.6,441.8,10343570
20201215,438.95,451.5,435.85,451.5,8229620
20201216,451.5,456.4,437.5,444.4,9847650
20201217,445.5,447.95,438.8,442.65,9207790
20201218,441.85,443.95,438.9,440.65,8758360
20201221,435.1,437.4,417.45,423.95,13025190
20201222,419.05,435.45,417.75,430.7,7578620
20201223,429.95,434.5,427.0,430.15,5233820
20201224,431.35,438.0,429.2,436.35,3406800
20201225,437.95,437.95,433.0,436.25,1038930
20201228,436.5,439.95,434.35,435.65,2020410
20201229,437.45,438.85,430.15,434.6,3298800
20201230,435.65,438.45,433.4,435.1,5079040
20210104,435.85,442.6,433.0,436.0,6387860
20210105,436.05,450.7,433.3,449.35,6724540
20210106,449.45,454.65,443.7,453.7,8220600
20210108,465.2,481.0,463.8,478.2,12695070
20210111,474.55,480.1,464.0,473.25,8789190
20210112,475.0,479.2,466.25,474.4,7081940
20210113,477.0,493.95,476.25,485.95,15288640
20210114,485.75,505.65,484.05,505.0,15394440
20210115,502.9,519.65,498.2,512.2,17888660
20210118,509.8,519.0,505.25,516.5,10712490
20210119,518.8,524.8,506.65,510.7,12517910
20210120,510.9,514.7,507.55,510.65,4873080
20210121,509.35,512.7,495.65,498.0,9246850
20210122,494.8,495.0,485.0,494.25,8705980
20210125,494.35,502.8,485.4,495.6,7532280
20210126,493.1,498.25,488.1,493.95,4496630
20210127,495.1,497.9,480.55,481.25,9576050
20210128,479.8,485.65,475.0,483.4,6058190
20210129,480.55,482.45,472.0,473.0,5551670
20210201,475.2,478.9,469.5,478.35,6888020
