date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2022-02-17,277.0,277.0,259.36,260.58,262060710
2022-02-18,262.14,267.0,245.0,250.28,270538090
2022-02-21,249.12,258.32,184.3,201.0,1084339130
2022-02-22,198.72,219.9,182.03,208.53,945941710
2022-02-24,186.58,187.54,89.59,132.18,828329350
2022-02-25,123.75,152.89,115.11,131.12,396287150
2022-03-24,131.0,156.2,130.15,136.24,153705270
2022-03-25,137.1,147.0,128.2,131.5,57307510
2022-03-28,130.6,131.47,125.0,125.0,32756540
2022-03-29,126.19,137.57,122.0,128.77,72242360
2022-03-30,136.5,138.4,131.11,134.6,35411460
2022-03-31,135.2,147.41,134.52,143.69,118239240
2022-04-01,144.99,155.4,144.51,154.5,118603620
2022-04-04,158.76,166.88,150.2,166.0,115516920
2022-04-05,169.83,169.9,147.76,154.1,130008010
2022-04-06,143.52,153.3,140.65,141.6,108343440
2022-04-07,143.2,149.9,142.5,147.5,58520280
2022-04-08,149.01,151.0,141.06,143.72,48314240
2022-04-11,144.12,146.98,138.5,138.69,47482340
2022-04-12,138.84,140.1,130.35,135.38,75342120
2022-04-13,136.78,138.14,132.72,135.5,38947640
2022-04-14,135.7,135.89,129.05,129.05,44206040
2022-04-15,128.55,131.72,125.12,130.88,46693490
2022-04-18,131.45,132.68,123.7,123.85,58331430
2022-04-19,123.85,123.85,115.36,120.3,79797640
2022-04-20,120.9,125.44,117.51,121.5,66509740
2022-04-21,121.97,123.05,117.85,118.65,40607300
2022-04-22,118.69,122.32,115.55,116.97,57392470
2022-04-25,115.95,116.4,111.5,111.9,45714280
2022-04-26,112.58,124.92,111.9,122.36,83480680
2022-04-27,123.01,131.73,120.6,131.11,115400220
2022-04-28,132.14,134.5,123.05,123.85,123344490
2022-04-29,123.6,130.0,122.8,128.8,87296290
2022-05-04,129.1,131.5,122.5,123.2,67177440
2022-05-05,124.21,125.54,122.75,124.8,42303350
2022-05-06,124.74,124.99,121.52,123.1,30558900
2022-05-11,123.01,126.05,121.86,123.34,32776680
2022-05-12,123.1,123.74,118.05,119.15,30817890
2022-05-13,120.45,121.59,118.2,120.2,22762650
2022-05-16,120.7,123.5,119.5,123.41,34889180
2022-05-17,124.01,127.78,123.65,127.75,41838840
2022-05-18,128.2,131.3,125.0,125.12,55422410
2022-05-19,125.31,126.86,123.21,125.6,34146310
2022-05-20,126.07,127.0,121.05,122.2,39225870
2022-05-23,121.51,122.5,118.9,119.46,37711030
2022-05-24,119.45,125.0,117.1,123.6,45091260
2022-05-25,124.12,125.5,120.5,124.15,53466830
2022-05-26,124.81,125.99,122.0,123.0,51897210
2022-05-27,123.1,123.5,120.9,121.22,32523920
2022-05-30,121.6,123.0,120.21,120.67,24894090
2022-05-31,120.0,120.0,117.62,118.3,29907440
2022-06-01,117.5,122.69,117.0,121.97,43722390
2022-06-02,121.9,122.39,118.5,119.0,42732340
2022-06-03,119.29,120.16,117.18,119.21,34298730
2022-06-06,119.36,120.35,118.29,118.78,22191350
2022-06-07,118.65,118.9,117.32,118.32,22238300
2022-06-08,118.5,122.19,118.4,119.9,41488860
2022-06-09,120.06,120.2,117.7,118.2,29343850
2022-06-10,118.03,119.55,117.73,118.07,25343510
2022-06-14,118.04,119.88,115.8,118.98,37579410
2022-06-15,119.4,121.71,118.71,121.14,52145030
2022-06-16,121.5,123.73,120.41,123.73,47892000
2022-06-17,123.9,125.18,123.11,123.88,36503100
2022-06-20,124.05,131.5,123.6,131.29,65637580
2022-06-21,131.98,133.49,127.11,129.1,75189920
2022-06-22,127.88,133.21,126.03,133.11,67693510
2022-06-23,133.82,138.4,131.5,136.85,107981870
2022-06-24,137.19,138.3,135.21,137.76,45185200
2022-06-27,137.7,141.77,136.77,141.15,69806790
2022-06-28,141.76,142.35,138.5,139.99,54771750
2022-06-29,139.81,139.89,132.75,132.8,55124090
2022-06-30,132.5,135.44,123.55,125.2,91333370
2022-07-01,124.5,132.0,122.5,129.91,60560280
2022-07-04,129.1,132.8,127.16,131.43,47772880
2022-07-05,132.0,135.7,131.43,133.5,51576470
2022-07-06,133.43,137.1,132.5,134.0,47025990
2022-07-07,134.1,135.2,131.22,133.09,42980870
2022-07-08,133.16,133.98,130.9,133.3,27594700
2022-07-11,132.75,133.9,126.42,126.8,53657260
2022-07-12,126.6,129.35,124.2,129.0,57174340
2022-07-13,129.6,129.95,125.36,126.0,45871190
2022-07-14,125.95,128.0,124.61,125.9,41631700
2022-07-15,126.2,129.44,125.27,128.9,44919840
2022-07-18,130.0,130.64,127.25,128.11,35315600
2022-07-19,128.0,128.11,125.51,127.76,32335000
2022-07-20,128.12,129.2,126.16,126.44,34673960
2022-07-21,126.4,126.83,122.24,125.48,53582090
2022-07-22,125.52,129.1,125.03,128.82,46422190
2022-07-25,128.93,132.0,127.24,131.45,55831830
2022-07-26,132.04,133.9,131.0,132.9,50300050
2022-07-27,132.9,134.79,131.62,132.5,42456260
2022-07-28,133.01,133.49,130.1,131.72,40042950
2022-07-29,131.69,132.75,130.31,131.9,27767320
2022-08-01,131.77,131.77,127.34,127.34,44231460
2022-08-02,126.6,128.44,125.6,127.53,43884150
2022-08-03,128.06,129.15,126.27,126.85,30874750
2022-08-04,126.94,128.13,126.16,126.95,19529260
