date,CLOSE,OPEN,HIGH,LOW
2020-05-07,2634.0,2632.87,2664.99,2627.43
2020-05-08,2641.55,2647.8,2648.45,2613.83
2020-05-12,2642.04,2635.51,2651.97,2620.35
2020-05-13,2604.98,2630.79,2630.79,2601.25
2020-05-14,2590.31,2596.13,2606.95,2564.44
2020-05-15,2593.91,2616.14,2633.29,2593.91
2020-05-18,2694.25,2623.61,2694.25,2623.61
2020-05-19,2711.72,2702.34,2720.06,2683.81
2020-05-20,2770.79,2706.07,2771.27,2700.64
2020-05-21,2718.67,2767.97,2794.6,2702.67
2020-05-22,2709.38,2691.58,2718.48,2687.18
2020-05-25,2757.93,2718.72,2757.93,2718.72
2020-05-26,2754.04,2777.72,2796.85,2750.51
2020-05-27,2741.02,2748.25,2780.05,2711.9
2020-05-28,2779.98,2748.03,2781.25,2737.94
2020-05-29,2734.83,2766.62,2766.62,2717.8
2020-06-01,2750.24,2761.23,2773.56,2733.28
2020-06-02,2796.51,2760.63,2796.52,2754.85
2020-06-03,2831.08,2812.82,2835.06,2792.24
2020-06-04,2766.26,2822.59,2825.48,2757.61
2020-06-05,2792.74,2780.32,2800.81,2769.51
2020-06-08,2796.3,2806.81,2825.31,2782.92
2020-06-09,2795.9,2804.36,2813.48,2765.15
2020-06-10,2785.18,2795.1,2803.35,2768.3
2020-06-11,2743.8,2756.98,2758.83,2726.15
2020-06-15,2719.06,2705.64,2720.4,2670.41
2020-06-16,2748.3,2745.49,2779.71,2741.84
2020-06-17,2740.1,2758.97,2771.26,2733.9
2020-06-18,2724.33,2734.84,2738.04,2700.54
2020-06-19,2758.67,2739.04,2769.86,2738.45
2020-06-22,2763.29,2754.42,2763.29,2726.65
2020-06-23,2791.97,2773.33,2794.43,2767.46
2020-06-25,2760.75,2750.08,2771.6,2740.02
2020-06-26,2761.74,2780.02,2784.89,2746.78
2020-06-29,2767.95,2749.54,2767.95,2737.86
2020-06-30,2743.2,2770.69,2778.09,2743.2
2020-07-02,2788.79,2762.56,2789.92,2758.92
2020-07-03,2801.66,2789.27,2803.32,2782.65
2020-07-06,2835.18,2825.88,2855.94,2825.51
2020-07-07,2825.21,2829.33,2835.76,2814.4
2020-07-08,2815.83,2815.52,2823.0,2806.5
2020-07-09,2782.43,2805.85,2810.74,2773.48
2020-07-10,2800.94,2768.67,2800.94,2765.49
2020-07-13,2766.79,2805.52,2818.1,2765.09
2020-07-14,2744.54,2751.98,2752.09,2703.35
2020-07-15,2747.91,2728.59,2763.2,2724.35
2020-07-16,2760.01,2741.68,2762.68,2734.3
2020-07-17,2774.79,2757.04,2774.79,2752.51
2020-07-20,2802.24,2771.85,2802.24,2758.69
2020-07-21,2825.71,2814.99,2849.18,2813.4
2020-07-22,2834.65,2824.5,2844.12,2815.03
2020-07-23,2851.79,2848.41,2866.78,2843.93
2020-07-24,2863.12,2835.15,2863.12,2822.26
2020-07-27,2884.88,2869.69,2896.28,2869.69
2020-07-28,2895.45,2891.34,2907.03,2877.4
2020-07-29,2918.42,2893.54,2918.42,2889.69
2020-07-30,2882.63,2915.94,2919.35,2869.99
2020-07-31,2911.57,2902.81,2917.69,2899.58
2020-08-03,2929.97,2917.68,2942.77,2911.19
2020-08-04,2940.46,2934.91,2942.06,2923.36
2020-08-05,2992.78,2954.41,2994.08,2952.15
2020-08-06,2988.5,2998.53,3004.83,2981.79
2020-08-07,2972.35,2992.26,2994.46,2968.48
2020-08-10,2960.78,2976.49,2998.78,2960.78
2020-08-11,3005.63,2959.29,3012.58,2959.29
2020-08-12,3053.99,2990.9,3053.99,2985.25
2020-08-13,3080.44,3057.63,3081.15,3047.74
2020-08-14,3061.99,3075.96,3075.96,3044.71
2020-08-17,3052.46,3070.81,3090.42,3041.99
2020-08-18,3050.7,3056.72,3073.85,3048.31
2020-08-19,3056.54,3048.22,3073.84,3041.43
2020-08-20,2993.69,3044.92,3044.92,2993.69
2020-08-21,2995.61,3013.4,3024.71,2973.11
2020-08-24,3029.42,3005.86,3036.63,3005.86
2020-08-25,3029.05,3042.58,3051.27,3020.46
2020-08-26,3051.97,3041.19,3053.9,3024.04
2020-08-27,3012.01,3051.2,3056.25,3002.1
2020-08-28,2980.17,3015.7,3015.7,2976.34
2020-08-31,2966.2,2993.02,3012.44,2962.06
2020-09-01,2975.0,2976.07,2993.28,2967.96
2020-09-02,2956.5,2989.76,3002.25,2946.29
2020-09-03,2931.92,2954.62,2967.61,2917.24
2020-09-04,2921.55,2920.22,2944.66,2910.39
2020-09-07,2932.29,2929.38,2947.17,2925.55
2020-09-08,2888.79,2937.18,2948.88,2875.96
2020-09-09,2876.07,2880.83,2899.17,2872.92
2020-09-10,2897.55,2888.09,2897.55,2858.65
2020-09-11,2910.51,2888.92,2911.71,2874.47
2020-09-14,2928.38,2918.29,2938.24,2918.29
2020-09-15,2980.58,2936.42,2982.2,2932.36
2020-09-16,2975.01,2982.49,2990.74,2960.68
2020-09-17,2971.74,2947.54,2974.54,2945.78
2020-09-18,2951.79,2976.1,2977.13,2944.22
2020-09-21,2863.67,2946.18,2946.18,2857.78
2020-09-22,2884.66,2874.0,2907.98,2868.38
2020-09-23,2916.39,2933.33,2968.55,2916.27
2020-09-24,2912.76,2905.55,2920.46,2880.39
2020-09-25,2896.83,2912.83,2912.83,2870.16
2020-09-28,2927.17,2909.62,2938.94,2909.62
2020-09-29,2910.12,2935.77,2947.75,2889.22
2020-09-30,2905.81,2908.55,2920.03,2893.8
2020-10-01,2889.8,2911.08,2919.25,2882.81
2020-10-02,2852.42,2840.72,2859.01,2824.69
2020-10-05,2881.98,2860.53,2882.94,2845.63
2020-10-06,2892.99,2885.38,2906.65,2883.69
2020-10-07,2842.58,2883.58,2888.2,2838.45
2020-10-08,2846.39,2850.65,2859.87,2837.05
2020-10-09,2834.09,2842.59,2842.59,2811.05
2020-10-12,2846.14,2834.33,2862.36,2827.52
2020-10-13,2829.23,2846.04,2859.52,2822.97
2020-10-14,2856.08,2829.88,2857.47,2824.12
2020-10-15,2817.29,2849.24,2850.11,2803.9
2020-10-16,2799.54,2819.04,2819.04,2785.85
2020-10-19,2794.27,2797.65,2809.42,2787.5
2020-10-20,2803.06,2785.99,2817.73,2774.16
2020-10-21,2786.23,2811.87,2816.9,2782.36
2020-10-22,2803.17,2784.18,2814.12,2783.37
2020-10-23,2816.7,2807.3,2826.53,2799.63
2020-10-26,2785.59,2812.48,2819.05,2785.59
2020-10-27,2763.03,2784.13,2790.19,2758.0
2020-10-28,2693.46,2758.84,2758.84,2680.83
2020-10-29,2709.04,2704.5,2728.97,2682.68
2020-10-30,2690.59,2698.94,2706.34,2664.44
2020-11-02,2737.54,2681.19,2743.98,2658.49
2020-11-03,2786.42,2753.97,2791.77,2750.26
2020-11-05,2861.39,2824.45,2869.91,2812.67
2020-11-06,2895.62,2845.74,2896.07,2832.98
2020-11-09,2987.75,2919.08,2988.88,2910.42
2020-11-10,2998.61,2965.92,3013.57,2943.43
2020-11-11,3015.03,3004.63,3031.69,3004.2
2020-11-12,3025.83,2997.79,3028.52,2988.03
2020-11-13,3025.22,3007.16,3027.45,2995.17
2020-11-16,3079.74,3054.35,3081.28,3046.77
2020-11-17,3052.22,3081.05,3087.19,3027.76
2020-11-18,3080.68,3046.02,3086.77,3035.57
2020-11-19,3046.49,3067.06,3071.25,3040.66
2020-11-20,3051.04,3050.81,3060.91,3035.56
2020-11-23,3047.06,3066.64,3094.06,3042.61
2020-11-24,3095.84,3071.8,3098.83,3053.16
2020-11-25,3134.52,3111.75,3134.71,3089.16
2020-11-26,3138.62,3141.43,3149.9,3119.46
2020-11-27,3142.68,3132.55,3150.78,3112.44
2020-11-30,3107.58,3130.88,3134.79,3093.77
2020-12-01,3147.79,3113.06,3159.03,3113.06
2020-12-02,3189.61,3150.66,3189.61,3139.92
2020-12-03,3162.67,3185.78,3192.98,3141.4
2020-12-04,3184.72,3171.44,3200.23,3171.44
2020-12-07,3195.08,3179.14,3208.53,3172.29
2020-12-08,3179.61,3184.93,3198.1,3150.84
2020-12-09,3211.66,3184.24,3226.48,3182.54
2020-12-10,3258.31,3194.03,3258.31,3189.04
2020-12-11,3276.58,3257.47,3278.24,3248.11
2020-12-14,3254.83,3293.0,3314.2,3249.36
2020-12-15,3248.11,3252.68,3284.84,3237.87
2020-12-16,3269.95,3259.89,3275.68,3242.7
2020-12-17,3282.67,3277.67,3318.39,3274.45
2020-12-18,3273.75,3281.59,3283.32,3245.25
2020-12-21,3186.38,3246.9,3246.9,3170.03
2020-12-22,3236.46,3179.69,3249.19,3175.51
2020-12-23,3252.1,3224.02,3255.4,3218.19
