date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,Номинал,"Ставка купона,  % годовых",Размер выплаты
2020-05-22,111.979,112.04,111.413,111.6,0.0,0,0
2020-05-25,111.489,111.849,111.353,111.602,0.0,0,0
2020-05-26,111.748,111.945,111.51,111.51,0.0,0,0
2020-05-27,111.905,111.905,111.413,111.499,0.0,0,0
2020-05-28,111.379,111.505,111.013,111.478,0.0,0,0
2020-05-29,111.497,111.75,111.29,111.515,0.0,0,0
2020-06-01,111.599,111.89,111.513,111.76,0.0,0,0
2020-06-02,111.49,111.849,111.351,111.584,0.0,0,0
2020-06-03,111.692,111.692,111.05,111.274,0.0,0,0
2020-06-04,111.273,111.273,110.29,110.75,0.0,0,0
2020-06-05,110.876,111.293,106.456,110.4,0.0,0,0
2020-06-08,110.4,110.69,109.875,109.875,0.0,0,0
2020-06-09,109.899,110.797,109.671,110.797,0.0,0,0
2020-06-10,110.798,111.199,110.556,110.997,0.0,0,0
2020-06-11,110.899,111.169,110.607,110.97,0.0,0,0
2020-06-15,110.989,110.989,110.211,110.802,0.0,0,0
2020-06-16,110.987,111.399,110.865,111.309,0.0,0,0
2020-06-17,111.207,111.76,111.207,111.403,0.0,0,0
2020-06-18,111.412,111.8,111.412,111.799,0.0,0,0
2020-06-19,111.899,112.3,111.701,111.801,0.0,0,0
2020-06-22,111.802,112.204,111.001,111.358,0.0,0,0
2020-06-23,111.398,111.399,110.898,110.962,0.0,0,0
2020-06-25,111.088,111.088,110.33,110.69,0.0,0,0
2020-06-26,109.5,110.95,107.107,110.649,0.0,0,0
2020-06-29,110.371,110.894,110.371,110.587,0.0,0,0
2020-06-30,110.59,110.594,108.92,109.368,0.0,0,0
2020-07-02,110.0,110.0,109.001,109.705,0.0,0,0
2020-07-03,109.374,109.826,108.473,108.789,0.0,0,0
2020-07-06,109.097,109.097,108.374,108.845,0.0,0,0
2020-07-07,108.916,109.498,108.109,109.455,0.0,0,0
2020-07-08,108.951,109.77,108.951,109.593,0.0,0,0
2020-07-09,109.777,110.329,109.453,109.9,0.0,0,0
2020-07-10,110.027,110.027,109.396,109.579,0.0,0,0
2020-07-13,109.817,109.879,109.364,109.812,0.0,0,0
2020-07-14,109.897,109.98,109.47,109.978,0.0,0,0
2020-07-15,110.029,110.029,109.423,109.781,0.0,0,0
2020-07-16,109.0,109.876,109.0,109.615,0.0,0,0
2020-07-17,109.551,109.748,109.355,109.7,0.0,0,0
2020-07-20,109.94,110.1,109.487,109.79,0.0,0,0
2020-07-21,110.189,110.391,109.768,110.087,0.0,0,0
2020-07-22,109.79,110.386,109.603,110.15,0.0,0,0
2020-07-23,110.426,110.426,110.05,110.099,0.0,0,0
2020-07-24,110.239,110.249,109.499,110.05,0.0,0,0
2020-07-27,109.601,110.199,109.601,109.999,0.0,0,0
2020-07-28,109.579,109.99,109.579,109.591,0.0,0,0
2020-07-29,109.7,109.896,109.151,109.605,1000.0,"7,05","35,15"
2020-07-30,109.254,109.692,108.81,109.125,0.0,0,0
2020-07-31,108.971,109.428,108.871,108.983,0.0,0,0
2020-08-03,109.889,109.889,108.961,109.596,0.0,0,0
2020-08-04,109.745,109.745,109.299,109.693,0.0,0,0
2020-08-05,109.9,109.9,109.412,109.573,0.0,0,0
2020-08-06,109.859,109.859,109.174,109.497,0.0,0,0
2020-08-07,109.2,109.693,108.702,109.24,0.0,0,0
2020-08-10,109.565,109.565,108.7,109.112,0.0,0,0
2020-08-11,109.457,109.508,109.051,109.298,0.0,0,0
2020-08-12,108.95,109.421,108.95,109.216,0.0,0,0
2020-08-13,109.568,109.568,108.705,108.861,0.0,0,0
2020-08-14,109.119,109.148,108.5,108.692,0.0,0,0
2020-08-17,108.405,108.719,107.072,107.317,0.0,0,0
2020-08-18,109.35,109.35,106.9,108.208,0.0,0,0
2020-08-19,108.5,108.6,107.735,108.6,0.0,0,0
2020-08-20,108.142,108.6,107.821,108.043,0.0,0,0
2020-08-21,108.409,108.409,107.3,107.69,0.0,0,0
2020-08-24,107.059,108.104,107.059,107.84,0.0,0,0
2020-08-25,108.089,108.089,107.256,107.818,0.0,0,0
2020-08-26,107.738,107.74,107.283,107.59,0.0,0,0
2020-08-27,107.528,108.023,107.528,107.752,0.0,0,0
2020-08-28,107.848,108.158,107.655,108.158,0.0,0,0
2020-08-31,108.0,108.999,107.821,107.864,0.0,0,0
2020-09-01,108.05,108.309,108.05,108.15,0.0,0,0
2020-09-02,107.751,108.401,107.402,107.404,0.0,0,0
2020-09-03,107.628,107.781,107.246,107.442,0.0,0,0
2020-09-04,107.25,107.679,107.25,107.538,0.0,0,0
2020-09-07,107.252,107.579,107.16,107.396,0.0,0,0
2020-09-08,107.151,107.399,106.765,106.765,0.0,0,0
2020-09-09,107.075,107.299,106.702,107.299,0.0,0,0
2020-09-10,107.387,107.679,107.014,107.598,0.0,0,0
2020-09-11,107.775,107.78,107.001,107.001,0.0,0,0
2020-09-14,107.326,107.327,107.021,107.19,0.0,0,0
2020-09-15,107.32,107.6,107.005,107.5,0.0,0,0
2020-09-16,108.0,108.0,107.096,107.25,0.0,0,0
2020-09-17,107.111,107.528,107.051,107.528,0.0,0,0
2020-09-18,107.076,107.53,107.076,107.4,0.0,0,0
2020-09-21,106.256,107.699,106.256,106.652,0.0,0,0
2020-09-22,106.451,106.91,106.451,106.73,0.0,0,0
2020-09-23,107.5,107.5,106.552,106.703,0.0,0,0
2020-09-24,106.859,106.859,106.46,106.671,0.0,0,0
2020-09-25,106.998,106.998,105.111,106.599,0.0,0,0
2020-09-28,106.718,106.718,106.124,106.449,0.0,0,0
2020-09-29,106.529,106.649,106.078,106.649,0.0,0,0
2020-09-30,106.275,107.03,106.275,106.82,0.0,0,0
2020-10-01,107.03,107.399,106.82,107.299,0.0,0,0
2020-10-02,107.23,107.499,106.805,107.38,0.0,0,0
2020-10-05,107.121,107.499,107.109,107.358,0.0,0,0
2020-10-06,107.5,107.918,107.114,107.749,0.0,0,0
2020-10-07,107.531,107.999,107.531,107.869,0.0,0,0
2020-10-08,107.503,108.8,107.503,108.421,0.0,0,0
2020-10-09,108.29,108.77,108.235,108.416,0.0,0,0
2020-10-12,108.007,108.735,108.007,108.55,0.0,0,0
2020-10-13,108.499,108.91,108.213,108.56,0.0,0,0
2020-10-14,109.1,109.1,108.253,108.518,0.0,0,0
2020-10-15,108.579,108.58,108.1,108.241,0.0,0,0
2020-10-16,108.002,108.535,107.979,108.213,0.0,0,0
2020-10-19,108.459,108.7,108.026,108.5,0.0,0,0
2020-10-20,108.381,108.769,108.281,108.402,0.0,0,0
2020-10-21,108.002,108.774,108.002,108.48,0.0,0,0
2020-10-22,108.0,108.55,108.0,108.55,0.0,0,0
2020-10-23,108.752,108.752,108.361,108.573,0.0,0,0
2020-10-26,108.218,108.697,108.218,108.492,0.0,0,0
2020-10-27,108.642,108.642,108.021,108.295,0.0,0,0
2020-10-28,108.499,108.499,107.701,107.701,0.0,0,0
2020-10-29,108.006,108.006,107.501,107.519,0.0,0,0
2020-10-30,107.799,107.976,107.198,107.508,0.0,0,0
2020-11-02,107.035,107.51,106.486,106.8,0.0,0,0
2020-11-03,106.8,107.2,106.636,106.868,0.0,0,0
2020-11-05,107.132,108.499,107.078,108.4,0.0,0,0
2020-11-06,108.5,108.797,108.3,108.689,0.0,0,0
2020-11-09,108.201,109.199,108.201,109.142,0.0,0,0
2020-11-10,109.201,109.309,108.77,108.77,0.0,0,0
2020-11-11,108.967,109.2,108.501,108.934,0.0,0,0
2020-11-12,109.12,109.12,108.789,109.0,0.0,0,0
2020-11-13,108.0,109.244,108.0,109.145,0.0,0,0
2020-11-16,109.499,109.499,108.902,109.199,0.0,0,0
2020-11-17,108.873,109.324,108.873,109.18,0.0,0,0
2020-11-18,108.853,109.29,108.853,109.099,0.0,0,0
2020-11-19,109.1,109.18,108.81,109.0,0.0,0,0
2020-11-20,109.088,109.152,108.901,109.1,0.0,0,0
2020-11-23,108.773,109.18,108.773,109.131,0.0,0,0
2020-11-24,108.94,109.492,108.94,109.008,0.0,0,0
2020-11-25,109.0,109.197,108.881,108.881,0.0,0,0
2020-11-26,109.136,109.136,108.6,108.894,0.0,0,0
2020-11-27,108.791,108.989,108.7,108.9,0.0,0,0
2020-11-30,108.894,109.089,108.63,108.8,0.0,0,0
2020-12-01,108.913,108.913,108.651,108.891,0.0,0,0
2020-12-02,108.968,108.968,108.638,108.905,0.0,0,0
2020-12-03,108.617,109.039,108.61,108.917,0.0,0,0
2020-12-04,109.095,109.14,108.653,109.138,0.0,0,0
2020-12-07,109.994,109.994,108.82,109.051,0.0,0,0
2020-12-08,109.39,109.39,109.041,109.141,0.0,0,0
2020-12-09,109.143,109.298,109.049,109.197,0.0,0,0
2020-12-10,109.25,109.397,108.622,109.115,0.0,0,0
2020-12-11,108.746,109.12,108.746,108.802,0.0,0,0
2020-12-14,108.601,109.12,108.601,108.948,0.0,0,0
2020-12-15,108.66,109.029,108.53,108.787,0.0,0,0
2020-12-16,109.788,109.79,108.464,108.7,0.0,0,0
2020-12-17,108.594,108.949,108.594,108.8,0.0,0,0
2020-12-18,108.991,108.991,108.6,108.6,0.0,0,0
2020-12-21,108.276,108.69,107.85,107.913,0.0,0,0
2020-12-22,107.812,108.19,107.81,108.04,0.0,0,0
2020-12-23,108.05,108.05,107.807,107.93,0.0,0,0
2020-12-24,108.49,108.49,107.601,107.95,0.0,0,0
2020-12-25,107.701,108.1,107.5,107.995,0.0,0,0
2020-12-28,108.1,108.207,107.711,108.001,0.0,0,0
2020-12-29,107.502,108.486,107.5,108.058,0.0,0,0
2020-12-30,108.197,108.197,108.0,108.097,0.0,0,0
2021-01-04,108.003,108.6,108.0,108.25,0.0,0,0
2021-01-05,108.49,108.899,108.05,108.435,0.0,0,0
2021-01-06,108.599,108.599,108.229,108.5,0.0,0,0
2021-01-08,108.15,108.531,108.15,108.38,0.0,0,0
2021-01-11,108.252,108.35,107.812,107.9,0.0,0,0
2021-01-12,107.802,108.02,107.671,107.778,0.0,0,0
2021-01-13,107.618,108.493,107.46,107.462,0.0,0,0
2021-01-14,107.416,107.805,107.301,107.399,0.0,0,0
2021-01-15,107.48,107.48,106.451,106.607,0.0,0,0
2021-01-18,107.293,107.293,106.458,106.742,0.0,0,0
2021-01-19,106.451,106.906,106.451,106.848,0.0,0,0
2021-01-20,106.848,107.1,106.5,107.008,0.0,0,0
2021-01-21,107.085,107.087,106.57,106.7,0.0,0,0
2021-01-22,106.999,106.999,106.1,106.1,0.0,0,0
2021-01-25,106.499,106.7,106.1,106.21,0.0,0,0
2021-01-26,106.328,106.434,106.026,106.434,0.0,0,0
2021-01-27,106.6,106.897,106.1,106.137,1000.0,"7,05","35,15"
2021-01-28,106.247,106.247,105.7,106.099,0.0,0,0
2021-01-29,106.693,106.695,106.086,106.193,0.0,0,0
2021-02-01,106.434,106.434,105.951,106.246,0.0,0,0
2021-02-02,105.8,106.425,105.8,106.227,0.0,0,0
2021-02-03,105.816,106.199,105.602,105.904,0.0,0,0
2021-02-04,105.904,106.54,105.643,106.027,0.0,0,0
2021-02-05,106.204,106.5,106.056,106.361,0.0,0,0
2021-02-08,105.83,106.779,105.83,106.477,0.0,0,0
2021-02-09,106.897,106.897,106.103,106.34,0.0,0,0
2021-02-10,106.3,106.339,105.804,105.996,0.0,0,0
2021-02-11,105.8,106.35,105.382,105.602,0.0,0,0
2021-02-12,105.226,105.768,104.753,105.05,0.0,0,0
2021-02-15,105.048,105.498,104.251,104.47,0.0,0,0
2021-02-16,104.2,104.673,103.672,103.973,0.0,0,0
2021-02-17,103.71,104.5,103.571,104.117,0.0,0,0
2021-02-18,103.961,104.63,103.961,103.995,0.0,0,0
2021-02-19,104.149,104.208,103.87,103.908,0.0,0,0
2021-02-20,104.441,104.441,103.761,103.971,0.0,0,0
2021-02-22,103.004,104.126,103.004,103.913,0.0,0,0
2021-02-24,104.051,104.338,103.695,103.994,0.0,0,0
2021-02-25,103.881,104.257,103.361,103.598,0.0,0,0
2021-02-26,103.699,104.422,103.15,103.252,0.0,0,0
2021-03-01,103.49,103.617,103.102,103.258,0.0,0,0
2021-03-02,103.795,103.8,102.961,103.7,0.0,0,0
2021-03-03,103.7,104.43,103.106,104.071,0.0,0,0
2021-03-04,104.21,104.48,104.08,104.338,0.0,0,0
2021-03-05,104.24,104.498,103.46,103.792,0.0,0,0
2021-03-09,103.875,103.966,103.6,103.601,0.0,0,0
2021-03-10,103.942,103.942,103.35,103.35,0.0,0,0
2021-03-11,103.35,103.688,102.97,103.0,0.0,0,0
2021-03-12,103.112,103.492,102.7,102.849,0.0,0,0
2021-03-15,103.045,103.045,102.371,102.603,0.0,0,0
2021-03-16,102.833,102.833,102.335,102.6,0.0,0,0
2021-03-17,102.356,102.676,102.105,102.468,0.0,0,0
2021-03-18,102.796,102.796,101.61,101.724,0.0,0,0
2021-03-19,101.746,101.947,101.2,101.25,0.0,0,0
2021-03-22,101.522,101.522,101.123,101.123,0.0,0,0
2021-03-23,101.133,101.133,99.88,100.498,0.0,0,0
2021-03-24,100.979,100.979,100.416,100.551,0.0,0,0
2021-03-25,100.978,101.27,100.215,101.007,0.0,0,0
2021-03-26,101.009,101.664,101.009,101.619,0.0,0,0
2021-03-29,101.7,101.7,101.3,101.499,0.0,0,0
2021-03-30,101.33,101.726,100.85,101.067,0.0,0,0
2021-03-31,101.214,101.398,100.801,101.2,0.0,0,0
2021-04-01,100.801,101.599,100.75,100.997,0.0,0,0
2021-04-02,101.599,101.599,100.907,101.098,0.0,0,0
2021-04-05,101.598,101.599,100.804,101.085,0.0,0,0
2021-04-06,100.751,101.096,100.302,100.341,0.0,0,0
2021-04-07,100.751,100.751,99.752,100.099,0.0,0,0
2021-04-08,100.0,100.272,99.901,99.99,0.0,0,0
2021-04-09,100.001,100.249,99.781,99.949,0.0,0,0
2021-04-12,100.2,100.599,99.576,100.1,0.0,0,0
2021-04-13,100.299,100.949,99.851,100.121,0.0,0,0
2021-04-14,100.121,101.296,100.121,101.2,0.0,0,0
2021-04-15,100.6,101.01,99.95,100.992,0.0,0,0
2021-04-16,100.101,101.88,100.101,101.405,0.0,0,0
2021-04-19,101.102,101.896,100.701,101.05,0.0,0,0
2021-04-20,101.599,101.6,100.651,100.781,0.0,0,0
2021-04-21,101.398,101.499,100.688,101.34,0.0,0,0
2021-04-22,101.5,101.9,100.6,101.719,0.0,0,0
2021-04-23,101.718,101.998,101.514,101.937,0.0,0,0
2021-04-26,101.999,102.1,101.611,101.994,0.0,0,0
2021-04-27,101.679,102.305,101.635,101.847,0.0,0,0
2021-04-28,102.105,102.105,101.522,101.799,0.0,0,0
2021-04-29,102.211,102.211,101.551,101.708,0.0,0,0
2021-04-30,102.308,102.308,101.601,101.881,0.0,0,0
2021-05-04,101.969,102.44,101.601,101.91,0.0,0,0
2021-05-05,101.999,102.145,101.793,101.949,0.0,0,0
2021-05-06,102.496,102.496,101.75,101.805,0.0,0,0
2021-05-07,102.294,102.294,101.817,101.911,0.0,0,0
2021-05-10,101.854,102.309,101.817,102.001,0.0,0,0
2021-05-11,102.184,102.184,101.751,101.755,0.0,0,0
2021-05-12,101.701,102.018,101.521,101.696,0.0,0,0
2021-05-13,101.698,101.997,101.128,101.314,0.0,0,0
2021-05-14,101.151,102.0,101.151,101.588,0.0,0,0
2021-05-17,101.59,101.959,101.353,101.571,0.0,0,0
2021-05-18,101.571,101.572,101.386,101.402,0.0,0,0
2021-05-19,101.403,101.5,101.25,101.437,0.0,0,0
2021-05-20,101.149,101.696,101.148,101.541,0.0,0,0
2021-05-21,101.7,101.7,101.43,101.639,0.0,0,0
2021-05-24,101.788,101.858,101.415,101.58,0.0,0,0
2021-05-25,101.896,101.898,101.453,101.481,0.0,0,0
2021-05-26,101.19,101.644,101.19,101.644,0.0,0,0
2021-05-27,101.997,101.999,101.28,101.565,0.0,0,0
2021-05-28,101.148,101.897,101.148,101.543,0.0,0,0
2021-05-31,102.099,102.099,101.285,101.401,0.0,0,0
2021-06-01,101.649,101.649,101.159,101.34,0.0,0,0
2021-06-02,102.091,102.091,101.22,101.491,0.0,0,0
2021-06-03,101.492,101.643,101.148,101.279,0.0,0,0
2021-06-04,101.142,101.888,100.9,101.14,0.0,0,0
2021-06-07,101.29,101.29,100.761,100.938,0.0,0,0
2021-06-08,101.489,101.498,100.6,100.6,0.0,0,0
2021-06-09,100.861,100.863,100.351,100.812,0.0,0,0
2021-06-10,100.997,100.998,100.301,100.806,0.0,0,0
2021-06-11,100.477,101.25,100.477,101.219,0.0,0,0
2021-06-14,101.298,101.35,100.656,101.21,0.0,0,0
2021-06-15,101.113,101.448,100.802,101.065,0.0,0,0
2021-06-16,101.495,101.495,100.664,100.797,0.0,0,0
2021-06-17,100.996,101.0,100.362,100.997,0.0,0,0
2021-06-18,100.998,101.5,100.919,101.27,0.0,0,0
2021-06-21,101.478,101.478,100.5,101.03,0.0,0,0
2021-06-22,101.08,101.09,100.757,100.95,0.0,0,0
2021-06-23,101.088,101.249,100.904,101.249,0.0,0,0
2021-06-24,101.298,101.449,100.803,101.22,0.0,0,0
2021-06-25,101.3,101.337,101.051,101.145,0.0,0,0
2021-06-28,101.14,101.241,100.8,100.849,0.0,0,0
2021-06-29,101.495,101.495,100.342,100.513,0.0,0,0
2021-06-30,100.55,101.099,100.362,100.635,0.0,0,0
2021-07-01,100.504,100.879,100.323,100.6,0.0,0,0
2021-07-02,100.756,100.763,100.39,100.667,0.0,0,0
2021-07-05,101.099,101.099,100.402,100.747,0.0,0,0
2021-07-06,101.1,101.195,100.345,100.547,0.0,0,0
2021-07-07,101.1,101.1,100.345,100.713,0.0,0,0
2021-07-08,100.699,100.997,100.221,100.482,0.0,0,0
2021-07-09,100.897,100.897,100.205,100.362,0.0,0,0
2021-07-12,100.993,100.993,100.211,100.38,0.0,0,0
2021-07-13,100.895,100.895,100.205,100.376,0.0,0,0
2021-07-14,100.203,100.795,100.102,100.201,0.0,0,0
2021-07-15,100.681,100.681,100.202,100.248,0.0,0,0
2021-07-16,100.796,100.796,100.234,100.291,0.0,0,0
2021-07-19,100.231,100.559,100.156,100.379,0.0,0,0
2021-07-20,100.428,100.547,100.204,100.421,0.0,0,0
2021-07-21,100.774,100.996,100.001,100.925,0.0,0,0
2021-07-22,101.099,101.436,100.507,101.154,0.0,0,0
2021-07-23,100.601,101.496,100.601,101.39,0.0,0,0
2021-07-26,101.391,101.5,100.779,101.498,0.0,0,0
2021-07-27,101.6,101.749,101.1,101.627,0.0,0,0
2021-07-28,101.305,101.871,101.201,101.746,1000.0,"7,05","35,15"
2021-07-29,101.871,101.871,101.5,101.601,0.0,0,0
2021-07-30,101.1,101.852,101.1,101.841,0.0,0,0
2021-08-02,101.871,101.871,101.566,101.7,0.0,0,0
2021-08-03,101.819,101.819,101.441,101.732,0.0,0,0
2021-08-04,101.864,101.868,101.501,101.594,0.0,0,0
2021-08-05,101.857,101.857,101.148,101.667,0.0,0,0
2021-08-06,101.272,101.736,101.272,101.55,0.0,0,0
2021-08-09,101.892,101.892,100.95,101.278,0.0,0,0
2021-08-10,101.389,101.389,100.92,101.148,0.0,0,0
2021-08-11,101.847,101.847,100.908,101.013,0.0,0,0
2021-08-12,101.59,101.59,100.904,101.125,0.0,0,0
2021-08-13,100.952,101.339,100.851,101.33,0.0,0,0
2021-08-16,101.001,101.798,101.0,101.622,0.0,0,0
2021-08-17,101.888,101.888,101.504,101.742,0.0,0,0
2021-08-18,101.102,101.864,101.102,101.792,0.0,0,0
2021-08-19,101.55,101.735,101.401,101.547,0.0,0,0
2021-08-20,101.546,101.546,101.222,101.528,0.0,0,0
2021-08-23,101.102,101.626,101.102,101.568,0.0,0,0
2021-08-24,101.899,101.899,101.184,101.354,0.0,0,0
2021-08-25,101.892,101.893,101.192,101.418,0.0,0,0
2021-08-26,101.266,101.878,100.99,101.229,0.0,0,0
2021-08-27,101.486,101.487,101.005,101.202,0.0,0,0
2021-08-30,101.484,101.679,101.023,101.495,0.0,0,0
2021-08-31,101.698,101.698,101.311,101.53,0.0,0,0
2021-09-01,101.694,101.694,101.401,101.58,0.0,0,0
2021-09-02,101.269,101.674,101.265,101.544,0.0,0,0
2021-09-03,101.269,101.641,101.269,101.476,0.0,0,0
2021-09-06,101.273,101.632,101.265,101.38,0.0,0,0
2021-09-07,101.644,101.644,101.265,101.271,0.0,0,0
2021-09-08,101.265,101.651,101.08,101.195,0.0,0,0
2021-09-09,101.405,101.405,101.003,101.1,0.0,0,0
2021-09-10,101.0,101.599,100.954,101.408,0.0,0,0
2021-09-13,101.589,101.589,101.089,101.19,0.0,0,0
2021-09-14,101.354,101.354,101.041,101.192,0.0,0,0
2021-09-15,100.951,101.182,100.927,100.949,0.0,0,0
2021-09-16,100.93,101.114,100.803,100.804,0.0,0,0
2021-09-17,100.804,101.45,100.455,100.702,0.0,0,0
2021-09-20,100.703,100.809,100.202,100.251,0.0,0,0
2021-09-21,100.478,100.478,100.205,100.302,0.0,0,0
2021-09-22,100.587,100.587,100.262,100.446,0.0,0,0
2021-09-23,100.631,100.631,99.811,100.193,0.0,0,0
2021-09-24,100.361,100.362,99.751,99.937,0.0,0,0
2021-09-27,100.542,100.542,99.3,99.802,0.0,0,0
2021-09-28,99.9,99.989,99.517,99.867,0.0,0,0
2021-09-29,99.868,100.056,99.401,99.474,0.0,0,0
2021-09-30,99.646,99.778,99.36,99.749,0.0,0,0
2021-10-01,99.193,99.946,99.039,99.5,0.0,0,0
2021-10-04,99.6,99.729,98.708,99.019,0.0,0,0
2021-10-05,98.901,99.019,98.187,98.4,0.0,0,0
2021-10-06,98.691,98.691,97.796,98.407,0.0,0,0
2021-10-07,98.23,98.95,97.87,98.882,0.0,0,0
2021-10-08,98.999,99.15,98.575,99.036,0.0,0,0
