date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210202,4949.0,5096.5,4949.0,5014.5,716539
20210203,5013.5,5081.5,4987.5,5048.5,394810
20210204,5055.5,5160.0,5005.0,5062.5,731022
20210205,5082.0,5097.0,4953.0,4996.0,511451
20210208,5013.0,5117.0,5005.0,5107.5,554832
20210209,5112.0,5298.5,5110.0,5273.0,870072
20210210,5295.5,5312.0,5125.5,5197.0,542689
20210211,5177.0,5196.5,5090.0,5117.5,496228
20210212,5100.0,5174.0,5036.0,5169.0,493207
20210215,5187.0,5289.0,5186.5,5280.0,556501
20210216,5285.0,5336.0,5271.5,5297.5,473145
20210217,5300.5,5320.0,5211.0,5260.0,538090
20210218,5244.5,5269.0,5076.0,5155.5,762248
20210219,5160.0,5196.0,5110.5,5172.5,383471
20210220,5155.0,5169.0,5125.0,5149.5,33555
20210222,5161.5,5169.5,5055.0,5098.0,271104
20210224,5091.0,5092.5,4957.0,5008.0,546134
20210225,4998.0,5027.0,4889.5,4919.5,713489
20210226,4900.5,4974.5,4872.5,4929.0,458905
20210301,4957.0,4974.5,4916.5,4970.5,345421
20210302,4965.0,5080.0,4938.0,5068.5,393648
20210303,5080.0,5130.5,5016.0,5030.0,466695
20210304,5035.5,5059.0,4953.0,4965.5,315202
20210305,4983.0,5059.5,4906.5,5010.0,569971
20210309,5024.5,5044.5,4936.0,4980.5,515133
20210310,4975.0,5125.0,4966.5,5070.0,366323
20210311,5089.5,5104.0,5031.0,5096.5,254304
20210312,5100.0,5135.5,5074.5,5135.5,293522
20210315,5149.0,5217.5,5142.0,5217.5,394556
20210316,5207.0,5209.5,5132.5,5170.5,306942
20210317,5195.0,5309.0,5170.0,5274.5,583209
20210318,5283.5,5463.5,5275.0,5362.0,915441
20210319,5375.5,5494.0,5301.0,5428.5,828789
20210322,5435.0,5515.0,5374.0,5409.0,396221
20210323,5400.0,5446.5,5282.5,5300.5,446257
20210324,5318.0,5423.0,5308.0,5354.5,351371
20210325,5370.5,5397.0,5250.0,5294.5,254876
20210326,5301.0,5365.0,5289.5,5348.0,223178
20210329,5314.5,5354.0,5256.0,5300.0,374734
20210330,5332.0,5332.0,5281.0,5281.0,129101
20210331,5282.5,5384.0,5268.0,5344.5,281065
20210401,5357.0,5375.5,5270.0,5293.5,262969
20210402,5295.5,5318.5,5273.0,5301.5,89435
20210405,5290.5,5297.0,5202.0,5254.5,214581
20210406,5259.0,5273.5,5096.0,5110.5,441607
20210407,5114.0,5147.0,5040.0,5080.0,523524
20210408,5080.5,5149.0,5033.5,5099.0,333972
20210409,5107.0,5159.0,5060.0,5135.0,335742
20210412,5147.0,5214.5,5125.0,5180.0,210750
20210413,5181.0,5188.5,5086.5,5134.5,402712
20210414,5137.0,5146.0,5070.5,5095.0,319263
20210415,5073.5,5132.0,5046.0,5111.5,287983
20210416,5135.0,5141.5,5083.0,5111.5,242272
20210419,5117.0,5139.0,5081.0,5095.5,170630
20210420,5102.0,5116.5,5054.0,5086.0,274908
20210421,5077.5,5156.5,5071.0,5140.0,298355
20210422,5129.5,5200.0,5100.0,5153.5,512716
20210423,5153.5,5302.5,5130.0,5258.0,656956
20210426,5306.0,5349.0,5255.0,5277.0,368435
20210427,5283.5,5334.0,5215.0,5255.0,315832
20210428,5255.0,5273.5,5166.0,5226.0,218274
20210429,5231.0,5265.0,5083.0,5113.5,366747
20210430,5116.5,5137.0,5070.0,5119.0,293771
20210504,5135.0,5208.5,5131.5,5195.0,301887
20210505,5200.5,5254.5,5144.5,5211.0,401030
20210506,5215.0,5218.0,5135.0,5170.0,293274
20210507,5167.5,5170.0,5093.0,5129.5,272200
20210510,5127.5,5135.0,5065.0,5091.5,352679
20210511,5090.0,5171.5,5081.0,5156.0,350973
20210512,5145.0,5158.0,5065.5,5099.5,479750
20210513,5099.0,5154.0,5089.5,5122.0,319780
20210514,5122.5,5203.0,5122.5,5155.5,279172
20210517,5155.0,5200.0,5103.5,5149.5,232862
20210518,5164.5,5395.0,5153.0,5256.0,2440178
20210519,5260.5,5301.0,5151.0,5226.5,516892
20210520,5232.0,5241.5,5141.5,5161.0,335771
20210521,5163.0,5315.0,5163.0,5300.5,591373
20210524,5317.0,5345.0,5265.5,5282.0,296527
20210525,5279.5,5348.0,5255.5,5331.0,283530
20210526,5330.5,5410.0,5317.0,5346.5,357235
20210527,5330.0,5385.0,5300.0,5362.0,354701
20210528,5378.0,5433.0,5361.5,5409.5,335283
20210531,5420.0,5474.5,5420.0,5460.5,243315
20210601,5480.0,5524.5,5442.0,5469.5,402900
20210602,5476.0,5500.0,5432.0,5471.5,257450
20210603,5466.5,5502.0,5439.0,5459.0,299888
20210604,5476.5,5476.5,5382.5,5445.0,321749
20210607,5445.0,5471.0,5390.5,5417.0,240113
20210608,5430.5,5452.5,5338.5,5396.0,325771
20210609,5400.0,5403.0,5345.0,5384.5,194043
20210610,5385.0,5398.5,5315.0,5379.5,295036
20210611,5384.5,5459.5,5345.0,5405.0,430067
20210614,5394.0,5460.0,5392.5,5449.0,235351
20210615,5455.0,5499.0,5422.5,5457.5,354744
20210616,5460.0,5505.0,5451.0,5486.0,494842
20210617,5466.5,5568.5,5462.0,5559.0,506767
20210618,5555.5,5685.0,5460.0,5605.0,685824
20210621,5595.0,5670.0,5586.0,5650.0,510133
20210622,5675.0,5686.5,5585.5,5606.0,517615
20210623,5607.0,5628.0,5550.0,5569.0,732605
20210624,5323.0,5363.0,5275.0,5319.5,602009
20210625,5323.0,5335.5,5290.0,5324.5,181667
20210628,5314.5,5339.0,5296.0,5302.5,267538
20210629,5284.5,5371.5,5270.0,5324.0,233777
20210630,5353.0,5355.0,5280.0,5301.0,247627
20210701,5290.0,5324.0,5271.0,5282.5,174350
20210702,5288.5,5303.0,5225.5,5250.0,300406
20210705,5261.0,5283.0,5221.0,5232.0,196005
20210706,5230.0,5311.0,5202.0,5241.0,371745
20210707,5264.5,5328.0,5239.5,5310.0,303941
20210708,5310.0,5357.5,5245.0,5344.0,307485
20210709,5352.0,5368.0,5302.0,5322.5,237858
20210712,5329.5,5370.0,5320.0,5365.0,136407
20210713,5369.0,5417.5,5344.5,5416.5,323005
20210714,5423.0,5425.0,5382.5,5385.0,189647
20210715,5385.0,5437.5,5287.5,5308.0,326007
20210716,5308.0,5335.0,5205.0,5235.0,295663
20210719,5214.0,5237.0,5055.5,5099.0,402003
20210720,5109.5,5133.0,5067.5,5096.5,174190
20210721,5110.0,5149.0,5080.0,5142.0,151683
20210722,5152.0,5159.5,5071.0,5128.0,218313
20210723,5136.5,5168.0,5104.0,5130.0,183417
20210726,5119.0,5215.0,5097.0,5215.0,279104
20210727,5225.0,5247.5,5155.5,5198.5,255886
20210728,5209.5,5278.5,5200.0,5265.0,235611
20210729,5307.5,5375.0,5261.0,5347.0,292396
20210730,5340.0,5399.5,5326.5,5337.0,346837
20210802,5361.0,5376.0,5306.0,5321.0,216911
20210803,5344.0,5395.0,5324.0,5383.0,234165
20210804,5398.0,5456.0,5386.5,5415.0,297281
20210805,5415.0,5515.0,5404.5,5489.5,506706
20210806,5496.0,5510.0,5455.0,5458.5,185302
20210809,5452.0,5494.5,5416.0,5457.0,278355
20210810,5468.0,5484.5,5432.5,5458.0,304453
20210811,5468.5,5507.0,5440.0,5465.0,240920
20210812,5474.5,5545.0,5453.5,5537.5,444306
20210813,5546.0,5611.0,5433.0,5504.5,837796
20210816,5463.5,5487.0,5380.0,5466.0,346230
20210817,5471.5,5568.0,5471.5,5523.5,303759
20210818,5530.0,5620.0,5518.0,5555.0,269970
20210819,5540.0,5598.0,5514.0,5573.0,275808
20210820,5570.5,5584.5,5530.0,5532.0,100666
20210823,5561.5,5584.0,5527.5,5545.0,160716
20210824,5558.5,5638.0,5553.0,5634.0,374893
20210825,5634.0,5650.0,5574.5,5583.0,270661
20210826,5580.5,5633.5,5551.0,5619.0,217540
20210827,5620.5,5636.0,5584.0,5601.0,224469
20210830,5601.0,5623.5,5544.0,5591.0,230782
20210831,5599.5,5634.0,5530.0,5539.5,262975
20210901,5539.5,5584.5,5501.0,5547.5,205833
20210902,5548.0,5581.5,5481.0,5565.5,189545
20210903,5569.0,5592.0,5452.0,5517.5,240189
20210906,5498.0,5514.5,5429.0,5440.0,195071
20210907,5452.5,5461.5,5320.0,5337.0,412383
20210908,5330.0,5474.0,5324.0,5452.5,331764
20210909,5452.5,5453.5,5301.0,5323.0,265004
20210910,5340.0,5353.5,5252.0,5318.5,326991
20210913,5300.0,5454.5,5291.0,5434.5,360378
20210914,5445.0,5467.0,5370.0,5378.0,249237
20210915,5385.0,5512.5,5378.0,5501.5,403860
20210916,5505.0,5732.0,5505.0,5714.5,1188324
20210917,5696.0,5750.0,5649.0,5727.5,521584
20210920,5719.0,5720.5,5593.0,5630.5,368610
20210921,5646.0,5700.0,5615.5,5623.5,194654
20210922,5626.5,5667.5,5626.5,5655.5,87420
20210923,5652.0,5994.5,5652.0,5941.0,976309
20210924,5941.0,6015.0,5890.0,5944.5,583140
20210927,5972.0,5982.0,5842.5,5954.5,606852
20210928,5980.0,6055.0,5850.5,5906.5,639806
20210929,5906.0,6049.0,5905.0,6027.5,378680
20210930,6052.5,6131.5,5988.0,6060.0,505189
20211001,6029.5,6080.5,5976.5,6014.0,214834
20211004,6022.0,6056.5,5928.5,5985.5,316715
20211005,5980.0,6280.0,5976.0,6245.0,452877
20211006,6275.0,6289.0,6162.0,6240.5,360967
20211007,6250.0,6377.0,6215.5,6339.5,448205
20211008,6341.5,6408.0,6280.5,6300.0,222182
20211011,6310.0,6365.0,6272.5,6350.0,125948
20211012,6350.0,6495.0,6320.5,6475.5,338364
20211013,6485.0,6488.5,6285.0,6401.0,227631
20211014,6416.5,6446.0,6342.0,6358.0,190400
20211015,6351.0,6354.0,6218.5,6270.5,263248
20211018,6252.5,6330.5,6196.0,6270.0,186301
20211019,6284.0,6375.0,6271.0,6361.0,201730
20211020,6361.0,6384.0,6244.0,6307.5,326123
