date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,Номинал,"Ставка купона,  % годовых",Размер выплаты
2020-06-15,111.0,111.001,110.0,110.0,0.0,0,0
2020-06-16,110.0,110.0,108.803,108.803,0.0,0,0
2020-06-17,110.249,110.249,110.0,110.149,0.0,0,0
2020-06-18,109.999,109.999,109.999,109.999,0.0,0,0
2020-06-19,108.444,110.249,108.444,110.249,0.0,0,0
2020-06-22,110.499,110.499,110.499,110.499,0.0,0,0
2020-06-23,110.0,110.249,109.001,110.249,0.0,0,0
2020-06-25,121.266,121.266,110.248,110.249,0.0,0,0
2020-06-26,110.249,110.249,108.432,110.249,0.0,0,0
2020-06-29,110.249,110.249,110.249,110.249,0.0,0,0
2020-06-30,107.009,110.12,107.009,110.119,0.0,0,0
2020-07-02,112.887,112.887,109.3,110.25,0.0,0,0
2020-07-03,109.0,110.239,109.0,110.239,0.0,0,0
2020-07-06,110.239,110.25,109.22,110.25,0.0,0,0
2020-07-07,107.001,110.25,107.001,110.25,0.0,0,0
2020-07-08,110.25,110.25,107.063,109.001,0.0,0,0
2020-07-09,109.351,110.249,109.351,110.249,0.0,0,0
2020-07-10,107.001,110.248,107.001,109.111,0.0,0,0
2020-07-13,110.249,110.249,109.101,110.249,0.0,0,0
2020-07-14,110.251,110.251,110.222,110.249,0.0,0,0
2020-07-15,110.25,110.25,110.248,110.248,0.0,0,0
2020-07-16,103.0,110.11,103.0,110.11,0.0,0,0
2020-07-17,103.009,110.246,103.009,110.246,0.0,0,0
2020-07-20,109.001,110.245,109.001,110.0,0.0,0,0
2020-07-21,110.246,110.25,110.246,110.25,0.0,0,0
2020-07-22,112.21,112.21,107.5,109.65,0.0,0,0
2020-07-23,110.25,110.25,102.223,110.25,0.0,0,0
2020-07-24,110.25,110.25,106.0,110.248,0.0,0,0
2020-07-27,102.324,123.0,102.324,112.997,0.0,0,0
2020-07-28,124.288,124.288,108.006,110.247,0.0,0,0
2020-07-29,110.249,110.25,109.98,110.0,0.0,0,0
2020-07-30,108.014,110.0,108.014,109.054,1000.0,8.16,24.41
2020-07-31,107.5,110.241,107.5,110.01,0.0,0,0
2020-08-03,107.008,110.249,107.008,109.4,0.0,0,0
2020-08-04,110.238,113.997,106.801,110.248,0.0,0,0
2020-08-05,109.775,109.775,109.5,109.5,0.0,0,0
2020-08-06,107.819,110.248,107.819,109.007,0.0,0,0
2020-08-07,110.248,110.248,109.051,109.051,0.0,0,0
2020-08-10,107.674,113.771,107.674,109.402,0.0,0,0
2020-08-11,110.244,110.245,109.301,109.97,0.0,0,0
2020-08-12,109.998,110.248,109.267,110.247,0.0,0,0
2020-08-13,106.008,110.247,106.008,110.245,0.0,0,0
2020-08-14,110.249,110.249,109.999,109.999,0.0,0,0
2020-08-17,108.028,110.25,108.028,110.25,0.0,0,0
2020-08-18,109.503,110.248,109.503,110.248,0.0,0,0
2020-08-19,109.701,109.701,109.699,109.699,0.0,0,0
2020-08-20,112.991,112.993,112.991,112.993,0.0,0,0
2020-08-21,109.0,109.201,108.008,109.2,0.0,0,0
2020-08-24,110.249,110.249,108.957,108.958,0.0,0,0
2020-08-25,113.947,113.947,109.0,109.002,0.0,0,0
2020-08-26,108.0,109.996,108.0,109.993,0.0,0,0
2020-08-27,109.25,109.25,109.25,109.25,0.0,0,0
2020-08-28,109.997,109.997,109.0,109.0,0.0,0,0
2020-08-31,109.995,109.997,109.0,109.0,0.0,0,0
2020-09-01,109.999,109.999,109.1,109.999,0.0,0,0
2020-09-02,109.997,109.997,109.251,109.251,0.0,0,0
2020-09-03,109.001,109.001,109.0,109.001,0.0,0,0
2020-09-04,108.3,110.0,104.023,110.0,0.0,0,0
2020-09-07,108.121,109.9,108.121,109.25,0.0,0,0
2020-09-08,109.94,109.94,109.001,109.001,0.0,0,0
2020-09-09,112.967,112.967,112.967,112.967,0.0,0,0
2020-09-10,109.051,109.5,109.051,109.5,0.0,0,0
2020-09-11,109.1,109.5,109.1,109.5,0.0,0,0
2020-09-15,110.1,110.1,110.1,110.1,0.0,0,0
2020-09-16,109.156,109.156,109.155,109.155,0.0,0,0
2020-09-17,112.997,112.997,110.0,110.0,0.0,0,0
2020-09-18,109.006,110.0,109.006,110.0,0.0,0,0
2020-09-21,109.001,109.001,109.0,109.0,0.0,0,0
2020-09-23,113.357,113.357,108.803,108.803,0.0,0,0
2020-09-24,109.25,109.25,109.25,109.25,0.0,0,0
2020-09-25,111.975,120.14,109.008,109.102,0.0,0,0
2020-09-28,107.025,111.0,107.025,111.0,0.0,0,0
2020-09-29,108.001,108.953,108.001,108.953,0.0,0,0
2020-09-30,113.92,113.92,109.0,109.001,0.0,0,0
2020-10-01,108.0,110.0,108.0,109.999,0.0,0,0
2020-10-02,106.013,113.518,106.013,108.0,0.0,0,0
2020-10-05,106.018,113.943,106.018,109.0,0.0,0,0
2020-10-07,109.001,109.001,109.0,109.001,0.0,0,0
2020-10-08,113.938,113.938,108.001,110.989,0.0,0,0
2020-10-09,109.75,109.75,109.75,109.75,0.0,0,0
2020-10-12,111.0,112.998,108.75,108.751,0.0,0,0
2020-10-13,108.751,108.751,108.751,108.751,0.0,0,0
2020-10-14,113.989,113.99,108.001,109.0,0.0,0,0
2020-10-15,110.999,110.999,108.6,108.6,0.0,0,0
2020-10-16,110.8,110.898,108.5,108.5,0.0,0,0
2020-10-19,111.0,111.0,110.0,110.0,0.0,0,0
2020-10-20,111.0,111.0,108.501,108.501,0.0,0,0
2020-10-21,108.45,110.0,108.45,110.0,0.0,0,0
2020-10-23,109.121,109.999,109.12,109.5,0.0,0,0
2020-10-26,108.018,110.903,108.018,110.903,0.0,0,0
2020-10-27,112.986,112.986,110.982,110.982,0.0,0,0
2020-10-28,111.991,111.991,111.985,111.985,0.0,0,0
2020-10-29,109.493,112.999,109.493,109.999,0.0,0,0
2020-11-02,108.003,109.001,108.003,109.0,0.0,0,0
2020-11-03,108.001,109.0,108.001,109.0,0.0,0,0
2020-11-05,108.251,110.0,108.25,108.25,0.0,0,0
2020-11-06,109.121,109.988,108.002,108.002,0.0,0,0
2020-11-09,110.0,110.0,108.002,108.9,0.0,0,0
2020-11-10,107.005,110.018,107.005,110.018,0.0,0,0
2020-11-11,110.019,110.971,110.019,110.799,0.0,0,0
2020-11-12,110.799,110.799,110.799,110.799,0.0,0,0
2020-11-13,112.983,112.984,108.028,109.0,0.0,0,0
2020-11-16,110.998,110.998,110.992,110.992,0.0,0,0
2020-11-17,111.997,111.997,110.999,110.999,0.0,0,0
2020-11-18,110.998,110.998,110.998,110.998,0.0,0,0
2020-11-19,110.997,110.997,109.0,109.0,0.0,0,0
2020-11-20,111.997,111.997,108.351,109.0,0.0,0,0
2020-11-23,110.0,110.0,110.0,110.0,0.0,0,0
2020-11-24,108.006,108.006,108.002,108.002,0.0,0,0
2020-11-25,108.2,110.995,108.2,109.0,0.0,0,0
2020-11-27,110.999,110.999,110.999,110.999,0.0,0,0
2020-11-30,111.997,111.998,110.0,111.998,0.0,0,0
2020-12-01,108.004,109.5,108.004,109.5,0.0,0,0
2020-12-03,108.201,111.9,108.201,109.0,0.0,0,0
2020-12-04,107.091,107.091,107.091,107.091,0.0,0,0
2020-12-07,110.998,110.998,108.201,110.998,0.0,0,0
2020-12-08,108.212,111.995,108.212,111.995,0.0,0,0
2020-12-09,110.0,110.0,109.999,109.999,0.0,0,0
2020-12-10,111.996,111.996,111.996,111.996,0.0,0,0
2020-12-11,108.201,110.0,108.201,110.0,0.0,0,0
2020-12-14,109.501,109.501,109.5,109.5,0.0,0,0
2020-12-15,108.201,109.999,108.2,108.202,0.0,0,0
2020-12-16,110.0,110.0,110.0,110.0,0.0,0,0
2020-12-17,110.039,110.039,110.039,110.039,0.0,0,0
2020-12-18,108.201,111.035,108.201,111.035,0.0,0,0
2020-12-21,111.987,111.987,108.017,108.1,0.0,0,0
2020-12-22,106.03,111.494,106.03,107.899,0.0,0,0
2020-12-23,107.501,109.994,107.501,109.994,0.0,0,0
2020-12-24,109.982,109.982,109.982,109.982,0.0,0,0
2020-12-25,107.0,108.82,107.0,108.82,0.0,0,0
2020-12-28,109.995,109.995,109.0,109.0,0.0,0,0
2020-12-29,109.998,109.998,107.0,109.993,0.0,0,0
2020-12-30,107.001,109.992,107.001,108.0,0.0,0,0
2021-01-04,107.019,110.0,107.019,109.0,0.0,0,0
2021-01-05,109.999,109.999,109.995,109.995,0.0,0,0
2021-01-06,108.033,109.996,108.033,109.996,0.0,0,0
2021-01-08,108.033,109.967,108.033,109.967,0.0,0,0
2021-01-11,108.033,109.847,108.033,109.695,0.0,0,0
2021-01-12,109.697,109.697,108.101,108.5,0.0,0,0
2021-01-13,108.101,108.5,108.101,108.5,0.0,0,0
2021-01-14,109.643,110.0,108.2,109.0,0.0,0,0
2021-01-15,108.101,108.5,108.1,108.1,0.0,0,0
2021-01-18,109.547,109.608,108.033,109.608,0.0,0,0
2021-01-19,108.999,109.0,108.999,108.999,0.0,0,0
2021-01-20,109.001,109.001,108.002,108.002,0.0,0,0
2021-01-21,109.513,109.513,107.269,109.513,0.0,0,0
2021-01-22,109.608,109.608,109.601,109.601,0.0,0,0
2021-01-25,109.597,109.87,107.5,107.5,0.0,0,0
2021-01-26,109.485,109.486,109.0,109.486,0.0,0,0
2021-01-27,109.492,109.492,109.48,109.492,0.0,0,0
2021-01-28,108.005,108.503,108.005,108.499,1000.0,8.16,24.41
2021-01-29,108.003,109.459,108.002,108.552,0.0,0,0
2021-02-01,108.034,109.0,105.004,108.03,0.0,0,0
2021-02-02,107.003,108.93,107.003,107.999,0.0,0,0
2021-02-03,108.001,108.712,108.001,108.001,0.0,0,0
2021-02-04,108.699,108.699,105.019,107.506,0.0,0,0
2021-02-05,107.001,107.502,107.0,107.501,0.0,0,0
2021-02-08,107.251,108.111,107.25,107.763,0.0,0,0
2021-02-09,107.521,108.853,107.521,108.828,0.0,0,0
2021-02-10,107.821,107.821,107.821,107.821,0.0,0,0
2021-02-11,107.881,108.4,107.6,107.6,0.0,0,0
2021-02-12,107.511,108.573,107.511,107.999,0.0,0,0
2021-02-15,107.0,107.898,107.0,107.898,0.0,0,0
2021-02-16,107.499,107.499,107.499,107.499,0.0,0,0
2021-02-17,107.494,107.496,107.494,107.496,0.0,0,0
2021-02-18,107.02,107.02,107.02,107.02,0.0,0,0
2021-02-19,105.026,107.499,105.026,107.0,0.0,0,0
2021-02-22,106.0,107.886,106.0,107.886,0.0,0,0
2021-02-24,107.879,107.879,107.5,107.5,0.0,0,0
2021-02-25,106.003,107.3,106.003,106.405,0.0,0,0
2021-02-26,106.001,107.869,106.001,106.7,0.0,0,0
2021-03-01,107.871,107.872,107.001,107.872,0.0,0,0
2021-03-02,106.951,106.951,106.951,106.951,0.0,0,0
2021-03-03,107.15,107.15,107.15,107.15,0.0,0,0
2021-03-04,107.2,107.2,107.2,107.2,0.0,0,0
2021-03-05,107.0,107.859,107.0,107.859,0.0,0,0
2021-03-09,107.859,107.86,107.859,107.86,0.0,0,0
2021-03-10,107.86,107.86,107.86,107.86,0.0,0,0
2021-03-11,106.113,107.867,106.113,107.867,0.0,0,0
2021-03-12,106.502,106.502,106.501,106.501,0.0,0,0
2021-03-15,106.5,109.492,106.113,106.4,0.0,0,0
2021-03-17,106.133,107.974,106.133,107.974,0.0,0,0
2021-03-18,106.75,106.75,106.75,106.75,0.0,0,0
2021-03-19,106.5,106.5,106.1,106.1,0.0,0,0
2021-03-22,106.1,106.995,106.1,106.1,0.0,0,0
2021-03-23,106.1,106.1,105.002,106.099,0.0,0,0
2021-03-24,106.0,107.951,106.0,107.951,0.0,0,0
2021-03-25,105.021,106.902,105.0,106.902,0.0,0,0
2021-03-26,107.943,107.943,106.5,106.5,0.0,0,0
2021-03-29,105.006,106.57,105.001,106.0,0.0,0,0
2021-03-30,106.2,106.499,106.2,106.499,0.0,0,0
2021-04-01,107.991,107.992,106.259,106.259,0.0,0,0
2021-04-05,106.0,106.0,105.114,105.75,0.0,0,0
2021-04-06,105.7,107.738,105.7,107.738,0.0,0,0
2021-04-07,105.14,107.769,105.14,107.769,0.0,0,0
2021-04-08,105.423,107.769,105.423,106.0,0.0,0,0
2021-04-09,105.114,107.763,105.114,105.75,0.0,0,0
2021-04-12,105.749,107.754,105.749,107.754,0.0,0,0
2021-04-13,106.3,106.3,105.119,105.119,0.0,0,0
2021-04-14,106.0,107.754,106.0,107.754,0.0,0,0
2021-04-15,105.473,107.769,105.473,107.769,0.0,0,0
2021-04-16,105.129,106.5,104.813,106.0,0.0,0,0
2021-04-19,106.0,107.546,106.0,107.0,0.0,0,0
2021-04-20,105.95,107.546,105.95,107.546,0.0,0,0
2021-04-21,105.069,106.1,105.069,106.1,0.0,0,0
2021-04-23,106.0,107.546,106.0,107.0,0.0,0,0
2021-04-26,105.7,106.5,105.7,106.249,0.0,0,0
2021-04-27,105.92,107.546,105.92,107.546,0.0,0,0
2021-04-28,107.546,107.546,107.546,107.546,0.0,0,0
2021-04-29,106.1,107.546,106.1,106.1,0.0,0,0
2021-04-30,107.546,107.546,107.0,107.546,0.0,0,0
2021-05-04,106.1,107.547,106.1,107.547,0.0,0,0
2021-05-06,106.103,107.546,106.103,107.546,0.0,0,0
2021-05-07,106.103,107.512,106.103,107.512,0.0,0,0
2021-05-10,106.103,106.103,106.103,106.103,0.0,0,0
2021-05-11,105.512,107.512,105.512,106.25,0.0,0,0
2021-05-12,105.511,106.3,105.511,106.3,0.0,0,0
2021-05-13,105.511,107.0,105.511,106.25,0.0,0,0
2021-05-14,107.487,107.488,106.4,107.488,0.0,0,0
2021-05-17,105.511,107.399,105.511,105.75,0.0,0,0
2021-05-18,105.51,106.0,105.5,105.5,0.0,0,0
2021-05-19,105.555,105.9,105.555,105.555,0.0,0,0
2021-05-21,105.5,106.927,105.5,106.924,0.0,0,0
2021-05-24,106.929,106.929,106.924,106.924,0.0,0,0
2021-05-25,105.017,105.017,105.017,105.017,0.0,0,0
2021-05-26,105.6,105.6,105.6,105.6,0.0,0,0
2021-05-27,105.4,106.0,105.4,106.0,0.0,0,0
2021-05-28,105.501,106.0,105.5,105.5,0.0,0,0
2021-05-31,104.001,105.5,104.001,105.0,0.0,0,0
2021-06-01,104.502,106.925,102.044,102.044,0.0,0,0
2021-06-02,105.499,105.499,105.499,105.499,0.0,0,0
2021-06-03,105.5,105.5,105.5,105.5,0.0,0,0
2021-06-04,106.929,106.929,106.0,106.928,0.0,0,0
2021-06-07,104.501,106.399,103.001,105.2,0.0,0,0
2021-06-08,102.258,106.499,102.258,106.499,0.0,0,0
2021-06-09,105.0,105.0,104.95,105.0,0.0,0,0
2021-06-10,104.0,105.0,104.0,105.0,0.0,0,0
2021-06-11,106.51,106.929,106.0,106.0,0.0,0,0
2021-06-15,104.001,105.0,104.001,105.0,0.0,0,0
2021-06-16,104.83,105.0,104.83,105.0,0.0,0,0
2021-06-17,106.796,108.0,106.0,108.0,0.0,0,0
2021-06-18,104.701,105.0,104.701,105.0,0.0,0,0
2021-06-21,106.898,106.898,105.0,105.0,0.0,0,0
2021-06-22,106.898,106.898,106.0,106.897,0.0,0,0
2021-06-23,105.006,105.006,105.0,105.0,0.0,0,0
2021-06-24,105.0,106.896,105.0,106.0,0.0,0,0
2021-06-25,104.108,106.9,104.108,105.0,0.0,0,0
2021-06-28,104.283,106.796,104.265,106.796,0.0,0,0
2021-06-29,106.898,106.9,105.25,105.25,0.0,0,0
2021-06-30,107.394,107.394,105.0,105.0,0.0,0,0
2021-07-01,105.0,105.0,105.0,105.0,0.0,0,0
2021-07-02,105.0,105.0,104.75,105.0,0.0,0,0
2021-07-05,104.353,105.0,104.353,105.0,0.0,0,0
2021-07-06,105.0,105.0,105.0,105.0,0.0,0,0
2021-07-07,105.0,105.0,104.353,105.0,0.0,0,0
2021-07-08,104.353,105.0,104.353,104.85,0.0,0,0
2021-07-09,104.256,105.0,104.256,105.0,0.0,0,0
2021-07-12,104.256,105.0,104.256,105.0,0.0,0,0
2021-07-13,104.5,104.5,104.5,104.5,0.0,0,0
2021-07-14,104.256,104.256,104.256,104.256,0.0,0,0
2021-07-15,106.0,106.0,104.001,105.0,0.0,0,0
2021-07-16,106.579,106.58,103.001,104.002,0.0,0,0
2021-07-19,104.5,104.5,104.5,104.5,0.0,0,0
2021-07-20,104.0,104.0,103.5,103.5,0.0,0,0
2021-07-21,103.11,103.5,103.001,103.5,0.0,0,0
2021-07-22,103.11,103.501,103.11,103.5,0.0,0,0
2021-07-23,103.5,105.484,103.11,103.5,0.0,0,0
2021-07-26,103.5,103.5,102.003,103.5,0.0,0,0
2021-07-27,103.5,103.5,103.499,103.5,0.0,0,0
2021-07-28,103.5,103.5,103.353,103.5,0.0,0,0
2021-07-29,103.5,103.501,103.1,103.5,1000.0,8.16,20.34
2021-07-30,103.4,103.85,103.4,103.5,0.0,0,0
2021-08-02,103.5,103.5,103.0,103.5,0.0,0,0
2021-08-03,103.5,103.5,103.45,103.45,0.0,0,0
2021-08-04,102.1,103.5,102.1,103.5,0.0,0,0
2021-08-05,103.499,103.5,103.35,103.35,0.0,0,0
2021-08-06,102.06,103.5,102.06,103.5,0.0,0,0
2021-08-09,103.5,103.5,103.5,103.5,0.0,0,0
2021-08-10,103.5,103.5,103.15,103.5,0.0,0,0
2021-08-11,103.5,103.5,103.5,103.5,0.0,0,0
2021-08-12,102.058,103.5,102.058,103.15,0.0,0,0
2021-08-13,103.5,103.5,103.15,103.15,0.0,0,0
2021-08-16,102.067,103.5,102.067,103.5,0.0,0,0
2021-08-17,102.062,103.5,102.062,103.5,0.0,0,0
2021-08-18,103.151,103.5,103.151,103.5,0.0,0,0
2021-08-19,103.499,103.5,103.151,103.499,0.0,0,0
2021-08-20,103.5,103.5,103.15,103.2,0.0,0,0
2021-08-23,102.2,103.498,102.065,103.2,0.0,0,0
2021-08-24,103.499,103.499,103.0,103.499,0.0,0,0
2021-08-25,103.5,103.5,103.2,103.2,0.0,0,0
2021-08-26,103.0,103.5,103.0,103.5,0.0,0,0
2021-08-27,102.491,103.5,102.491,103.499,0.0,0,0
2021-08-30,102.058,103.5,102.058,103.499,0.0,0,0
2021-08-31,103.5,103.5,103.149,103.15,0.0,0,0
2021-09-01,103.103,103.498,102.024,103.497,0.0,0,0
2021-09-02,103.498,103.498,103.497,103.497,0.0,0,0
2021-09-03,102.036,103.5,102.035,103.485,0.0,0,0
2021-09-06,102.413,103.489,102.413,103.48,0.0,0,0
2021-09-07,102.424,103.489,102.424,103.487,0.0,0,0
2021-09-08,103.489,103.489,103.399,103.399,0.0,0,0
2021-09-09,102.421,103.489,102.421,103.4,0.0,0,0
2021-09-10,102.422,103.4,102.42,103.4,0.0,0,0
2021-09-13,102.424,103.399,102.424,102.999,0.0,0,0
2021-09-14,102.436,103.4,102.421,103.399,0.0,0,0
2021-09-15,102.421,103.398,102.23,102.23,0.0,0,0
2021-09-16,103.189,103.19,103.188,103.189,0.0,0,0
2021-09-17,102.441,103.2,102.441,103.2,0.0,0,0
2021-09-20,103.2,103.2,102.481,103.007,0.0,0,0
2021-09-21,102.6,103.199,102.016,103.198,0.0,0,0
2021-09-22,103.2,103.2,103.001,103.195,0.0,0,0
2021-09-23,103.383,103.384,103.0,103.0,0.0,0,0
2021-09-24,103.154,103.2,103.154,103.2,0.0,0,0
2021-09-27,102.8,103.2,102.8,103.2,0.0,0,0
2021-09-28,102.431,103.199,102.431,103.196,0.0,0,0
2021-09-29,103.0,103.197,102.221,103.188,0.0,0,0
2021-09-30,102.462,103.197,102.461,103.18,0.0,0,0
2021-10-01,103.197,104.996,102.224,103.5,0.0,0,0
2021-10-04,102.9,103.2,102.9,102.901,0.0,0,0
2021-10-05,102.467,103.173,102.467,103.0,0.0,0,0
2021-10-06,102.523,103.2,102.258,103.157,0.0,0,0
2021-10-07,102.471,103.157,102.471,103.157,0.0,0,0
2021-10-08,103.158,103.158,102.27,102.499,0.0,0,0
2021-10-11,102.8,103.1,102.8,103.1,0.0,0,0
2021-10-12,102.85,103.193,102.511,103.193,0.0,0,0
2021-10-13,102.53,103.1,102.53,103.1,0.0,0,0
2021-10-14,102.534,103.1,102.223,103.1,0.0,0,0
2021-10-15,103.099,103.1,102.503,103.099,0.0,0,0
2021-10-18,103.097,103.1,102.8,102.8,0.0,0,0
2021-10-19,102.799,102.799,102.223,102.223,0.0,0,0
2021-10-20,102.721,102.722,102.22,102.601,0.0,0,0
2021-10-21,102.256,102.787,102.256,102.787,0.0,0,0
2021-10-22,102.788,105.334,102.323,102.323,0.0,0,0
2021-10-25,102.501,103.093,101.31,102.0,0.0,0,0
2021-10-26,102.5,102.97,102.5,102.5,0.0,0,0
2021-10-27,102.0,102.321,101.499,102.321,0.0,0,0
2021-10-28,100.484,102.0,100.483,102.0,0.0,0,0
2021-10-29,102.968,102.97,101.204,101.204,0.0,0,0
2021-11-01,101.001,101.999,100.205,101.999,0.0,0,0
2021-11-02,101.5,101.54,101.5,101.54,0.0,0,0
2021-11-03,101.5,102.929,100.0,102.0,0.0,0,0
2021-11-05,101.499,101.499,100.0,100.999,0.0,0,0
2021-11-08,100.802,101.5,99.044,100.006,0.0,0,0
2021-11-09,101.5,101.5,100.0,101.498,0.0,0,0
2021-11-10,101.499,102.968,101.471,102.968,0.0,0,0
2021-11-11,100.002,102.953,100.002,102.005,0.0,0,0
2021-11-12,100.005,102.957,100.005,102.0,0.0,0,0
2021-11-15,101.001,102.0,101.001,101.801,0.0,0,0
2021-11-16,101.5,102.968,100.005,102.968,0.0,0,0
2021-11-17,102.969,103.033,102.888,102.998,0.0,0,0
2021-11-18,101.476,103.059,101.476,103.059,0.0,0,0
