date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,Номинал,"Ставка купона,  % годовых",Размер выплаты
2020-05-19,112.0,112.0,111.707,111.8,0.0,0,0
2020-05-20,111.705,111.942,111.29,111.497,1000.0,"8,57","42,73"
2020-05-21,111.561,111.561,110.621,110.622,0.0,0,0
2020-05-22,111.7,111.7,110.755,110.763,0.0,0,0
2020-05-25,110.708,111.295,110.583,110.589,0.0,0,0
2020-05-26,110.835,110.835,110.609,110.787,0.0,0,0
2020-05-27,110.8,110.8,110.61,110.797,0.0,0,0
2020-05-28,110.801,110.897,110.611,110.769,0.0,0,0
2020-05-29,110.769,112.914,110.618,110.844,0.0,0,0
2020-06-01,110.836,111.225,110.75,110.81,0.0,0,0
2020-06-02,110.799,110.9,110.75,110.804,0.0,0,0
2020-06-03,111.1,111.1,110.7,110.7,0.0,0,0
2020-06-04,111.05,111.05,110.7,110.704,0.0,0,0
2020-06-05,110.705,110.8,110.65,110.65,0.0,0,0
2020-06-08,110.797,110.798,110.6,110.7,0.0,0,0
2020-06-09,110.77,110.774,110.311,110.457,0.0,0,0
2020-06-10,110.707,110.78,110.65,110.65,0.0,0,0
2020-06-11,110.472,110.72,110.472,110.648,0.0,0,0
2020-06-15,110.448,111.14,109.614,110.7,0.0,0,0
2020-06-16,110.507,110.998,110.507,110.701,0.0,0,0
2020-06-17,111.137,111.137,110.507,110.85,0.0,0,0
2020-06-18,111.139,111.139,110.752,110.8,0.0,0,0
2020-06-19,110.799,111.099,110.566,110.839,0.0,0,0
2020-06-22,110.6,110.789,110.561,110.701,0.0,0,0
2020-06-23,111.132,111.134,110.702,110.702,0.0,0,0
2020-06-25,110.599,110.996,110.599,110.66,0.0,0,0
2020-06-26,110.616,110.7,110.616,110.675,0.0,0,0
2020-06-29,110.616,110.616,110.559,110.6,0.0,0,0
2020-06-30,110.559,110.79,110.54,110.55,0.0,0,0
2020-07-02,110.6,110.751,110.505,110.6,0.0,0,0
2020-07-03,110.677,110.68,110.5,110.639,0.0,0,0
2020-07-06,110.51,110.549,110.0,110.251,0.0,0,0
2020-07-07,110.725,110.725,109.101,109.878,0.0,0,0
2020-07-08,109.8,109.947,109.215,109.623,0.0,0,0
2020-07-09,109.699,109.699,109.021,109.025,0.0,0,0
2020-07-10,109.537,109.537,109.019,109.044,0.0,0,0
2020-07-13,109.624,109.624,109.071,109.27,0.0,0,0
2020-07-14,109.271,109.536,109.02,109.29,0.0,0,0
2020-07-15,109.398,109.685,109.107,109.3,0.0,0,0
2020-07-16,109.844,109.844,109.164,109.291,0.0,0,0
2020-07-17,109.21,109.4,109.147,109.4,0.0,0,0
2020-07-20,109.4,109.4,109.141,109.2,0.0,0,0
2020-07-21,109.139,109.58,109.1,109.25,0.0,0,0
2020-07-22,109.253,109.495,109.095,109.29,0.0,0,0
2020-07-23,109.301,109.39,108.873,109.2,0.0,0,0
2020-07-24,108.881,109.537,108.87,109.288,0.0,0,0
2020-07-27,109.2,109.295,108.884,109.194,0.0,0,0
2020-07-28,108.8,109.0,108.514,108.9,0.0,0,0
2020-07-29,108.551,109.381,108.551,109.339,0.0,0,0
2020-07-30,109.213,109.3,108.81,109.3,0.0,0,0
2020-07-31,108.816,109.238,108.574,109.065,0.0,0,0
2020-08-03,108.573,109.049,108.572,109.033,0.0,0,0
2020-08-04,108.981,109.199,108.743,109.039,0.0,0,0
2020-08-05,109.189,109.45,108.727,109.2,0.0,0,0
2020-08-06,109.0,109.298,108.65,109.275,0.0,0,0
2020-08-07,108.801,109.275,108.5,109.275,0.0,0,0
2020-08-10,109.275,109.598,108.5,109.253,0.0,0,0
2020-08-11,109.242,109.875,109.003,109.5,0.0,0,0
2020-08-12,109.84,109.84,109.4,109.697,0.0,0,0
2020-08-13,109.892,109.892,108.631,109.249,0.0,0,0
2020-08-14,109.483,109.6,109.055,109.5,0.0,0,0
2020-08-17,109.665,109.665,109.055,109.4,0.0,0,0
2020-08-18,109.055,109.715,109.053,109.2,0.0,0,0
2020-08-19,109.057,109.497,109.057,109.2,0.0,0,0
2020-08-20,109.062,109.199,109.054,109.199,0.0,0,0
2020-08-21,109.065,109.564,109.054,109.2,0.0,0,0
2020-08-24,109.061,109.559,109.045,109.19,0.0,0,0
2020-08-25,108.905,109.196,108.905,109.091,0.0,0,0
2020-08-26,108.9,109.2,108.899,109.2,0.0,0,0
2020-08-27,109.844,109.844,108.942,109.19,0.0,0,0
2020-08-28,108.808,109.2,108.805,109.2,0.0,0,0
2020-08-31,108.912,109.385,108.81,109.18,0.0,0,0
2020-09-01,109.4,109.4,108.83,108.995,0.0,0,0
2020-09-02,108.821,108.9,108.8,108.9,0.0,0,0
2020-09-03,109.19,109.19,108.703,108.772,0.0,0,0
2020-09-04,108.602,109.03,108.591,109.03,0.0,0,0
2020-09-07,108.606,108.921,108.25,108.921,0.0,0,0
2020-09-08,108.331,108.846,108.331,108.747,0.0,0,0
2020-09-09,108.829,108.829,108.301,108.829,0.0,0,0
2020-09-10,108.825,108.998,108.301,108.599,0.0,0,0
2020-09-11,108.319,108.798,108.301,108.627,0.0,0,0
2020-09-14,108.308,108.83,108.301,108.301,0.0,0,0
2020-09-15,108.195,108.325,108.05,108.32,0.0,0,0
2020-09-16,108.325,108.325,108.11,108.325,0.0,0,0
2020-09-17,108.323,108.325,108.061,108.325,0.0,0,0
2020-09-18,108.324,108.72,108.311,108.49,0.0,0,0
2020-09-21,108.497,108.497,108.159,108.396,0.0,0,0
2020-09-22,108.051,108.569,108.051,108.503,0.0,0,0
2020-09-23,108.301,108.697,108.11,108.688,0.0,0,0
2020-09-24,108.7,108.7,108.153,108.581,0.0,0,0
2020-09-25,108.725,108.739,108.201,108.734,0.0,0,0
2020-09-28,108.216,108.78,108.215,108.713,0.0,0,0
2020-09-29,108.732,108.77,108.264,108.765,0.0,0,0
2020-09-30,108.253,108.8,108.253,108.8,0.0,0,0
2020-10-01,108.387,108.929,108.387,108.929,0.0,0,0
2020-10-02,108.9,108.978,108.701,108.95,0.0,0,0
2020-10-05,108.723,108.998,108.343,108.9,0.0,0,0
2020-10-06,108.996,108.996,108.459,108.84,0.0,0,0
2020-10-07,108.465,108.8,108.462,108.8,0.0,0,0
2020-10-08,108.9,108.979,108.664,108.898,0.0,0,0
2020-10-09,109.08,109.08,108.705,108.97,0.0,0,0
2020-10-12,109.0,109.049,108.7,109.029,0.0,0,0
2020-10-13,109.199,109.2,108.972,109.1,0.0,0,0
2020-10-14,109.386,109.386,109.014,109.18,0.0,0,0
2020-10-15,109.388,109.388,109.052,109.206,0.0,0,0
2020-10-16,109.376,109.376,108.8,108.994,0.0,0,0
2020-10-19,109.269,109.28,108.801,108.899,0.0,0,0
2020-10-20,108.958,108.959,108.658,108.86,0.0,0,0
2020-10-21,108.959,108.999,108.664,108.9,0.0,0,0
2020-10-22,108.652,108.999,108.652,108.928,0.0,0,0
2020-10-23,108.672,109.03,108.672,108.9,0.0,0,0
2020-10-26,109.272,109.272,108.7,108.9,0.0,0,0
2020-10-27,109.028,109.035,108.811,108.85,0.0,0,0
2020-10-28,108.812,108.973,108.712,108.953,0.0,0,0
2020-10-29,108.712,109.005,108.712,108.899,0.0,0,0
2020-10-30,108.958,108.958,108.614,108.759,0.0,0,0
2020-11-02,108.9,108.9,108.551,108.756,0.0,0,0
2020-11-03,108.384,108.76,108.38,108.507,0.0,0,0
2020-11-05,109.047,109.047,108.4,108.55,0.0,0,0
2020-11-06,108.669,108.669,108.451,108.599,0.0,0,0
2020-11-09,108.979,109.109,108.599,108.949,0.0,0,0
2020-11-10,109.368,109.368,108.861,108.998,0.0,0,0
2020-11-11,109.03,109.041,108.82,109.0,0.0,0,0
2020-11-12,108.635,109.04,106.8,108.198,0.0,0,0
2020-11-13,108.499,108.499,107.802,108.168,0.0,0,0
2020-11-16,108.488,108.488,107.9,108.25,0.0,0,0
2020-11-17,107.999,108.153,107.999,108.153,0.0,0,0
2020-11-18,107.515,108.1,107.5,108.076,1000.0,"7,48","37,3"
2020-11-19,107.801,108.098,107.7,107.974,0.0,0,0
2020-11-20,108.076,108.076,107.4,107.576,0.0,0,0
2020-11-23,107.405,107.838,107.242,107.524,0.0,0,0
2020-11-24,107.353,107.595,107.351,107.456,0.0,0,0
2020-11-25,107.593,107.593,107.3,107.501,0.0,0,0
2020-11-26,107.302,107.58,106.759,107.5,0.0,0,0
2020-11-27,107.63,107.63,107.42,107.43,0.0,0,0
2020-11-30,107.42,107.627,107.42,107.6,0.0,0,0
2020-12-01,107.352,108.199,107.352,108.15,0.0,0,0
2020-12-02,107.94,108.235,107.938,108.01,0.0,0,0
2020-12-03,108.01,108.467,107.465,107.975,0.0,0,0
2020-12-04,107.515,108.108,107.515,107.705,0.0,0,0
2020-12-07,108.44,108.44,107.75,107.779,0.0,0,0
2020-12-08,107.502,107.948,107.502,107.751,0.0,0,0
2020-12-09,107.432,108.196,107.432,108.024,0.0,0,0
2020-12-10,108.024,108.1,107.533,107.87,0.0,0,0
2020-12-11,107.86,108.034,107.85,107.85,0.0,0,0
2020-12-14,107.517,108.094,107.515,107.851,0.0,0,0
2020-12-15,107.9,107.946,107.751,107.84,0.0,0,0
2020-12-16,107.601,107.85,107.601,107.841,0.0,0,0
2020-12-17,107.632,107.844,107.621,107.657,0.0,0,0
2020-12-18,107.601,107.781,107.601,107.75,0.0,0,0
2020-12-21,107.52,107.794,107.52,107.6,0.0,0,0
2020-12-22,107.807,107.923,107.512,107.86,0.0,0,0
2020-12-23,107.6,107.858,107.521,107.765,0.0,0,0
2020-12-24,108.468,108.469,107.572,107.591,0.0,0,0
2020-12-25,108.179,108.179,107.5,107.569,0.0,0,0
2020-12-28,107.696,107.698,107.508,107.67,0.0,0,0
2020-12-29,107.416,107.8,107.415,107.798,0.0,0,0
2020-12-30,107.534,107.979,107.496,107.648,0.0,0,0
2021-01-04,107.898,107.898,107.41,107.606,0.0,0,0
2021-01-05,107.871,107.871,107.052,107.579,0.0,0,0
2021-01-06,107.115,107.752,107.115,107.49,0.0,0,0
2021-01-08,107.451,107.599,107.381,107.534,0.0,0,0
2021-01-11,107.392,107.68,107.39,107.558,0.0,0,0
2021-01-12,107.12,107.739,107.12,107.517,0.0,0,0
2021-01-13,107.133,107.528,107.131,107.4,0.0,0,0
2021-01-14,107.519,107.519,107.402,107.51,0.0,0,0
2021-01-15,107.401,107.539,107.4,107.535,0.0,0,0
2021-01-18,107.813,107.813,107.359,107.359,0.0,0,0
2021-01-19,107.403,107.748,107.401,107.602,0.0,0,0
2021-01-20,107.405,107.8,107.405,107.7,0.0,0,0
2021-01-21,107.793,107.793,107.68,107.68,0.0,0,0
2021-01-22,107.65,107.699,107.65,107.65,0.0,0,0
2021-01-25,107.115,107.818,107.115,107.7,0.0,0,0
2021-01-26,107.696,107.832,107.696,107.829,0.0,0,0
2021-01-27,107.722,107.829,107.401,107.827,0.0,0,0
2021-01-28,107.723,107.899,107.72,107.81,0.0,0,0
2021-01-29,108.097,108.097,107.72,107.8,0.0,0,0
2021-02-01,107.801,108.009,107.719,107.836,0.0,0,0
2021-02-02,107.811,108.079,107.755,107.95,0.0,0,0
2021-02-03,107.811,108.3,107.811,108.102,0.0,0,0
2021-02-04,108.072,108.198,108.051,108.075,0.0,0,0
2021-02-05,107.007,108.2,107.007,108.167,0.0,0,0
2021-02-08,107.208,108.201,107.191,108.15,0.0,0,0
2021-02-09,108.149,108.196,107.226,108.051,0.0,0,0
2021-02-10,108.003,108.3,108.003,108.153,0.0,0,0
2021-02-11,108.006,108.321,108.006,108.201,0.0,0,0
2021-02-12,108.203,108.459,108.2,108.4,0.0,0,0
2021-02-15,108.015,108.457,108.015,108.201,0.0,0,0
2021-02-16,108.38,108.413,108.001,108.004,0.0,0,0
2021-02-17,108.0,108.6,107.894,108.165,0.0,0,0
2021-02-18,107.852,108.134,107.852,107.9,0.0,0,0
2021-02-19,107.98,108.035,107.762,107.85,0.0,0,0
2021-02-20,108.033,108.033,107.85,107.85,0.0,0,0
2021-02-22,107.8,107.855,107.8,107.851,0.0,0,0
2021-02-24,107.76,107.963,107.7,107.709,0.0,0,0
2021-02-25,107.71,107.985,107.71,107.751,0.0,0,0
2021-02-26,107.299,107.84,107.297,107.637,0.0,0,0
2021-03-01,107.267,107.902,106.892,107.63,0.0,0,0
2021-03-02,107.991,107.991,107.52,107.637,0.0,0,0
2021-03-03,107.64,107.699,107.5,107.699,0.0,0,0
2021-03-04,107.492,107.769,107.401,107.59,0.0,0,0
2021-03-05,107.586,107.59,106.485,107.27,0.0,0,0
2021-03-09,107.277,107.538,107.277,107.392,0.0,0,0
2021-03-10,106.559,107.507,106.553,107.479,0.0,0,0
2021-03-11,107.547,107.547,107.275,107.475,0.0,0,0
2021-03-12,107.563,107.563,107.4,107.479,0.0,0,0
2021-03-15,107.563,107.563,107.008,107.361,0.0,0,0
2021-03-16,107.362,107.48,107.331,107.331,0.0,0,0
2021-03-17,107.492,107.5,107.256,107.325,0.0,0,0
2021-03-18,107.586,107.586,107.325,107.325,0.0,0,0
2021-03-19,107.255,107.448,107.25,107.25,0.0,0,0
2021-03-22,107.17,107.446,107.151,107.168,0.0,0,0
2021-03-23,107.151,107.36,107.151,107.151,0.0,0,0
2021-03-24,106.588,107.199,106.587,107.141,0.0,0,0
2021-03-25,106.601,107.586,106.601,107.08,0.0,0,0
2021-03-26,107.12,107.12,106.754,106.975,0.0,0,0
2021-03-29,106.97,107.257,106.946,107.001,0.0,0,0
2021-03-30,107.35,107.35,106.971,107.099,0.0,0,0
2021-03-31,107.221,107.221,107.0,107.065,0.0,0,0
2021-04-01,106.661,107.092,106.661,107.068,0.0,0,0
2021-04-02,106.671,107.099,106.671,107.003,0.0,0,0
2021-04-05,106.0,107.099,106.0,106.912,0.0,0,0
2021-04-06,106.7,106.997,106.452,106.893,0.0,0,0
2021-04-07,106.99,106.99,106.722,106.898,0.0,0,0
2021-04-08,106.674,106.898,106.673,106.751,0.0,0,0
2021-04-09,106.674,106.794,106.102,106.768,0.0,0,0
2021-04-12,106.995,106.995,106.571,106.574,0.0,0,0
2021-04-13,106.573,106.705,106.551,106.552,0.0,0,0
2021-04-14,106.372,106.597,106.372,106.597,0.0,0,0
2021-04-15,106.231,106.499,106.231,106.353,0.0,0,0
2021-04-16,106.996,106.996,106.271,106.465,0.0,0,0
2021-04-19,105.823,106.449,105.822,106.201,0.0,0,0
2021-04-20,105.789,106.497,105.789,106.284,0.0,0,0
2021-04-21,106.215,106.448,106.2,106.2,0.0,0,0
2021-04-22,105.651,106.399,105.001,106.271,0.0,0,0
2021-04-23,105.528,106.406,105.528,106.406,0.0,0,0
2021-04-26,106.153,106.413,106.152,106.413,0.0,0,0
2021-04-27,106.406,106.406,106.211,106.211,0.0,0,0
2021-04-28,106.258,106.361,106.121,106.123,0.0,0,0
2021-04-29,105.914,106.199,105.914,106.123,0.0,0,0
2021-04-30,105.902,106.197,105.902,106.196,0.0,0,0
2021-05-04,106.349,106.349,106.071,106.2,0.0,0,0
2021-05-05,106.071,106.338,106.071,106.337,0.0,0,0
2021-05-06,106.003,106.337,106.001,106.101,0.0,0,0
2021-05-07,106.005,106.125,106.003,106.006,0.0,0,0
2021-05-10,105.901,106.125,105.901,106.1,0.0,0,0
2021-05-11,106.331,106.331,106.071,106.071,0.0,0,0
2021-05-12,106.011,106.15,106.011,106.011,0.0,0,0
2021-05-13,106.149,106.149,106.001,106.051,0.0,0,0
2021-05-14,106.159,106.159,106.001,106.15,0.0,0,0
2021-05-17,105.606,106.15,105.606,106.15,0.0,0,0
2021-05-18,105.906,106.141,105.906,105.954,0.0,0,0
2021-05-19,106.059,106.128,105.951,106.128,1000.0,"5,89","29,37"
2021-05-20,105.901,106.194,105.901,106.001,0.0,0,0
2021-05-21,105.95,106.199,105.95,106.103,0.0,0,0
2021-05-24,106.101,106.918,106.101,106.917,0.0,0,0
2021-05-25,106.004,107.433,106.004,106.847,0.0,0,0
2021-05-26,106.201,106.849,106.154,106.8,0.0,0,0
2021-05-27,106.183,106.849,106.183,106.752,0.0,0,0
2021-05-28,106.146,107.199,106.146,106.751,0.0,0,0
2021-05-31,107.198,107.198,106.151,106.745,0.0,0,0
2021-06-01,107.134,107.134,106.227,106.748,0.0,0,0
2021-06-02,106.651,106.891,106.65,106.65,0.0,0,0
2021-06-03,106.11,106.854,106.101,106.833,0.0,0,0
2021-06-04,106.6,106.88,106.4,106.589,0.0,0,0
2021-06-07,106.4,106.699,106.243,106.6,0.0,0,0
2021-06-08,106.5,106.697,106.239,106.6,0.0,0,0
2021-06-09,106.609,106.609,106.54,106.541,0.0,0,0
2021-06-10,106.599,106.599,106.443,106.462,0.0,0,0
2021-06-11,106.797,106.797,106.197,106.199,0.0,0,0
2021-06-14,106.201,106.711,106.201,106.55,0.0,0,0
2021-06-15,106.629,106.629,106.2,106.45,0.0,0,0
2021-06-16,106.499,106.638,106.015,106.45,0.0,0,0
2021-06-17,106.4,106.45,106.394,106.399,0.0,0,0
2021-06-18,106.5,106.638,106.034,106.607,0.0,0,0
2021-06-21,106.4,106.499,106.0,106.489,0.0,0,0
2021-06-22,106.401,106.635,106.401,106.586,0.0,0,0
2021-06-23,106.635,106.635,106.201,106.395,0.0,0,0
2021-06-24,106.204,106.5,105.0,106.266,0.0,0,0
2021-06-25,106.001,106.6,105.9,106.5,0.0,0,0
2021-06-28,106.311,106.545,106.26,106.3,0.0,0,0
2021-06-29,106.3,106.54,106.186,106.255,0.0,0,0
2021-06-30,106.399,106.399,105.753,106.301,0.0,0,0
2021-07-01,106.4,106.5,106.234,106.487,0.0,0,0
2021-07-02,106.264,106.537,106.199,106.261,0.0,0,0
2021-07-05,106.263,106.528,106.226,106.428,0.0,0,0
2021-07-06,106.201,106.425,106.2,106.362,0.0,0,0
2021-07-07,106.261,106.423,106.259,106.367,0.0,0,0
2021-07-08,106.264,106.428,106.199,106.301,0.0,0,0
2021-07-09,106.2,106.429,106.198,106.381,0.0,0,0
2021-07-12,106.201,106.49,106.095,106.224,0.0,0,0
2021-07-13,106.102,106.328,105.854,105.971,0.0,0,0
2021-07-14,106.151,106.151,105.9,106.119,0.0,0,0
2021-07-15,105.911,106.211,105.911,105.964,0.0,0,0
2021-07-16,105.352,106.177,105.352,105.939,0.0,0,0
2021-07-19,105.802,106.189,105.802,106.0,0.0,0,0
2021-07-20,105.801,106.148,105.601,106.101,0.0,0,0
2021-07-21,105.915,106.149,105.912,105.988,0.0,0,0
2021-07-22,106.195,106.195,105.955,105.966,0.0,0,0
2021-07-23,105.959,106.097,105.951,106.0,0.0,0,0
2021-07-26,106.195,106.198,105.901,105.909,0.0,0,0
2021-07-27,105.801,106.047,105.801,105.9,0.0,0,0
2021-07-28,106.041,106.041,105.901,106.033,0.0,0,0
2021-07-29,105.903,106.043,105.9,106.037,0.0,0,0
2021-07-30,106.027,106.027,105.802,106.022,0.0,0,0
2021-08-02,106.027,106.028,105.8,105.901,0.0,0,0
2021-08-03,105.96,106.026,105.87,105.931,0.0,0,0
2021-08-04,106.021,106.021,105.871,105.92,0.0,0,0
2021-08-05,106.093,106.148,105.871,106.148,0.0,0,0
2021-08-06,106.148,106.2,106.1,106.103,0.0,0,0
2021-08-09,105.612,106.295,105.611,106.101,0.0,0,0
2021-08-10,106.298,106.349,106.1,106.349,0.0,0,0
2021-08-11,106.156,106.398,106.103,106.37,0.0,0,0
2021-08-12,106.399,106.4,106.2,106.399,0.0,0,0
2021-08-13,106.107,106.449,106.107,106.302,0.0,0,0
2021-08-16,106.449,106.449,106.15,106.311,0.0,0,0
2021-08-17,106.002,106.425,106.002,106.3,0.0,0,0
2021-08-18,106.435,106.449,106.204,106.447,0.0,0,0
2021-08-19,106.203,106.427,106.202,106.3,0.0,0,0
2021-08-20,106.4,106.448,106.152,106.35,0.0,0,0
2021-08-23,106.499,106.499,106.005,106.3,0.0,0,0
2021-08-24,106.203,106.548,106.2,106.497,0.0,0,0
2021-08-25,106.498,106.499,106.3,106.3,0.0,0,0
2021-08-26,106.431,106.432,106.15,106.15,0.0,0,0
2021-08-27,106.191,106.399,106.15,106.302,0.0,0,0
2021-08-30,106.212,106.445,106.21,106.304,0.0,0,0
2021-08-31,106.007,106.449,106.007,106.304,0.0,0,0
2021-09-01,106.212,106.448,106.212,106.432,0.0,0,0
2021-09-02,106.211,106.445,106.211,106.301,0.0,0,0
2021-09-03,106.598,106.598,106.3,106.3,0.0,0,0
2021-09-06,106.49,106.49,106.15,106.425,0.0,0,0
2021-09-07,106.201,106.426,106.011,106.412,0.0,0,0
2021-09-08,106.5,106.5,106.205,106.4,0.0,0,0
2021-09-09,106.32,106.447,106.206,106.44,0.0,0,0
2021-09-10,106.4,106.426,106.151,106.424,0.0,0,0
2021-09-13,106.151,106.379,106.147,106.304,0.0,0,0
2021-09-14,106.151,106.431,106.013,106.15,0.0,0,0
2021-09-15,106.152,106.319,106.101,106.15,0.0,0,0
2021-09-16,106.15,106.316,106.1,106.1,0.0,0,0
2021-09-17,106.003,106.179,106.002,106.176,0.0,0,0
2021-09-20,106.001,106.217,106.001,106.1,0.0,0,0
2021-09-21,106.001,106.209,106.0,106.1,0.0,0,0
2021-09-22,106.103,106.314,106.092,106.238,0.0,0,0
2021-09-23,106.339,106.339,105.897,106.133,0.0,0,0
2021-09-24,106.522,106.522,106.0,106.0,0.0,0,0
2021-09-27,106.001,106.15,106.0,106.15,0.0,0,0
2021-09-28,105.8,106.392,105.653,106.11,0.0,0,0
2021-09-29,106.104,106.4,106.101,106.101,0.0,0,0
2021-09-30,106.301,106.39,106.101,106.101,0.0,0,0
2021-10-01,106.047,106.4,106.047,106.4,0.0,0,0
2021-10-04,106.2,106.5,106.001,106.001,0.0,0,0
2021-10-05,106.201,106.349,106.153,106.318,0.0,0,0
2021-10-06,106.097,106.399,105.802,106.399,0.0,0,0
2021-10-07,106.397,106.423,106.14,106.222,0.0,0,0
2021-10-08,106.224,106.344,106.199,106.201,0.0,0,0
